timestamp,raw_data
2026-03-24T15:08:38.905664,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":72,""T"":2412686,""D"":342,""P"":-11,""Xcm"":-14,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:38.923579,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":73,""T"":2412699,""D"":344,""P"":-28,""Xcm"":-19,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:38.971675,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":74,""T"":2412748,""D"":340,""P"":-12,""Xcm"":-24,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:38.983692,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":75,""T"":2412761,""D"":342,""P"":-17,""Xcm"":-24,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:38.995462,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":76,""T"":2412774,""D"":344,""P"":-11,""Xcm"":-24,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.007454,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":77,""T"":2412787,""D"":345,""P"":-17,""Xcm"":-24,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.019781,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":78,""T"":2412800,""D"":341,""P"":-12,""Xcm"":-24,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.073459,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":79,""T"":2412849,""D"":341,""P"":0,""Xcm"":-24,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.085577,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":80,""T"":2412862,""D"":343,""P"":5,""Xcm"":-24,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.097552,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":81,""T"":2412875,""D"":342,""P"":-10,""Xcm"":-24,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.109175,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":82,""T"":2412888,""D"":341,""P"":-1,""Xcm"":-23,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.121229,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":83,""T"":2412901,""D"":341,""P"":5,""Xcm"":-23,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.169693,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":84,""T"":2412950,""D"":340,""P"":-8,""Xcm"":-22,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.187334,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":85,""T"":2412963,""D"":343,""P"":-2,""Xcm"":-19,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.199197,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":86,""T"":2412976,""D"":344,""P"":-10,""Xcm"":-19,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.211284,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":87,""T"":2412989,""D"":341,""P"":-13,""Xcm"":-21,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.223313,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":88,""T"":2413002,""D"":341,""P"":-14,""Xcm"":-21,""Ycm"":341,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.271214,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":89,""T"":2413051,""D"":346,""P"":-1,""Xcm"":-21,""Ycm"":341,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.283260,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":90,""T"":2413064,""D"":343,""P"":-11,""Xcm"":-22,""Ycm"":341,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.301375,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":91,""T"":2413077,""D"":340,""P"":-4,""Xcm"":-22,""Ycm"":341,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.325235,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":92,""T"":2413102,""D"":343,""P"":-7,""Xcm"":-21,""Ycm"":341,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.349341,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":93,""T"":2413127,""D"":346,""P"":-1,""Xcm"":-19,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.397253,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":94,""T"":2413176,""D"":345,""P"":-6,""Xcm"":-16,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.409286,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":95,""T"":2413189,""D"":344,""P"":2,""Xcm"":-14,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.433198,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":96,""T"":2413214,""D"":340,""P"":0,""Xcm"":-14,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.451780,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":97,""T"":2413227,""D"":344,""P"":-8,""Xcm"":-16,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.463812,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":98,""T"":2413240,""D"":346,""P"":-13,""Xcm"":-16,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.511371,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":99,""T"":2413289,""D"":342,""P"":-4,""Xcm"":-16,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.523296,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":100,""T"":2413302,""D"":341,""P"":-6,""Xcm"":-16,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.535225,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":101,""T"":2413315,""D"":345,""P"":10,""Xcm"":-16,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.559251,"b'JS0071{""TWR"": {""a16"":""503B"",""R"":102,""T"":2413340,""D"":343,""P"":-12,""Xcm"":-16,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.577271,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":103,""T"":2413353,""D"":341,""P"":1,""Xcm"":-14,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.625258,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":104,""T"":2413402,""D"":344,""P"":-5,""Xcm"":-12,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.637197,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":105,""T"":2413415,""D"":343,""P"":-2,""Xcm"":-11,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.649254,"b'JS0071{""TWR"": {""a16"":""503B"",""R"":106,""T"":2413428,""D"":341,""P"":-19,""Xcm"":-11,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.661242,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":107,""T"":2413441,""D"":343,""P"":10,""Xcm"":-10,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.673275,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":108,""T"":2413454,""D"":343,""P"":1,""Xcm"":-9,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.727224,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":109,""T"":2413503,""D"":341,""P"":0,""Xcm"":-9,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.739163,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":110,""T"":2413516,""D"":345,""P"":0,""Xcm"":-9,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.751933,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":111,""T"":2413529,""D"":347,""P"":-5,""Xcm"":-9,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.775505,"b'JS0071{""TWR"": {""a16"":""503B"",""R"":112,""T"":2413555,""D"":343,""P"":-12,""Xcm"":-10,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.787396,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":113,""T"":2413568,""D"":343,""P"":0,""Xcm"":-10,""Ycm"":343,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.841336,"b'JS0071{""TWR"": {""a16"":""503B"",""R"":114,""T"":2413617,""D"":342,""P"":-11,""Xcm"":-10,""Ycm"":343,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.865139,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":115,""T"":2413642,""D"":343,""P"":-2,""Xcm"":-10,""Ycm"":343,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.877283,"b'JS0071{""TWR"": {""a16"":""503B"",""R"":116,""T"":2413655,""D"":346,""P"":-11,""Xcm"":-10,""Ycm"":343,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.889234,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":117,""T"":2413668,""D"":345,""P"":6,""Xcm"":-9,""Ycm"":343,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.901291,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":118,""T"":2413681,""D"":342,""P"":-7,""Xcm"":-9,""Ycm"":343,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.949459,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":119,""T"":2413730,""D"":344,""P"":-1,""Xcm"":-9,""Ycm"":343,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.979629,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":120,""T"":2413756,""D"":340,""P"":-4,""Xcm"":-8,""Ycm"":343,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:39.991614,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":121,""T"":2413769,""D"":341,""P"":-4,""Xcm"":-8,""Ycm"":343,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.003551,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":122,""T"":2413782,""D"":341,""P"":11,""Xcm"":-5,""Ycm"":343,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.015776,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":123,""T"":2413795,""D"":344,""P"":5,""Xcm"":-5,""Ycm"":343,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.063794,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":124,""T"":2413844,""D"":341,""P"":-2,""Xcm"":-4,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.081472,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":125,""T"":2413857,""D"":344,""P"":-19,""Xcm"":-5,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.093458,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":126,""T"":2413870,""D"":346,""P"":-10,""Xcm"":-8,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.105387,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":127,""T"":2413883,""D"":342,""P"":5,""Xcm"":-5,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.117214,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":128,""T"":2413896,""D"":340,""P"":-3,""Xcm"":-5,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.165295,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":129,""T"":2413945,""D"":342,""P"":-11,""Xcm"":-5,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.177208,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":130,""T"":2413958,""D"":343,""P"":-10,""Xcm"":-5,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.207172,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":131,""T"":2413984,""D"":343,""P"":-5,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.219223,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":132,""T"":2413997,""D"":346,""P"":-21,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.231250,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":133,""T"":2414010,""D"":343,""P"":2,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.279252,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":134,""T"":2414059,""D"":344,""P"":-7,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.291261,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":135,""T"":2414072,""D"":344,""P"":-1,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.309250,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":136,""T"":2414085,""D"":342,""P"":5,""Xcm"":-5,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.321197,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":137,""T"":2414098,""D"":340,""P"":-6,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.333151,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":138,""T"":2414111,""D"":341,""P"":0,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.381240,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":139,""T"":2414160,""D"":342,""P"":0,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.405195,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":140,""T"":2414185,""D"":341,""P"":-6,""Xcm"":-8,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.417673,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":141,""T"":2414198,""D"":343,""P"":5,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.435997,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":142,""T"":2414211,""D"":343,""P"":-11,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.459605,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":143,""T"":2414236,""D"":339,""P"":-3,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.519739,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":144,""T"":2414298,""D"":342,""P"":-12,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.531179,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":145,""T"":2414311,""D"":341,""P"":5,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.543226,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":146,""T"":2414324,""D"":342,""P"":-5,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.573186,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":147,""T"":2414350,""D"":345,""P"":0,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.585421,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":148,""T"":2414363,""D"":343,""P"":-12,""Xcm"":-7,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.633819,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":149,""T"":2414412,""D"":347,""P"":-6,""Xcm"":-8,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.645258,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":150,""T"":2414425,""D"":344,""P"":-8,""Xcm"":-9,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.657192,"b'JS0071{""TWR"": {""a16"":""503B"",""R"":151,""T"":2414438,""D"":343,""P"":-10,""Xcm"":-11,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.675280,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":152,""T"":2414451,""D"":341,""P"":-2,""Xcm"":-11,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.687183,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":153,""T"":2414464,""D"":342,""P"":7,""Xcm"":-11,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.735282,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":154,""T"":2414513,""D"":342,""P"":-6,""Xcm"":-11,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.759251,"b'JS0071{""TWR"": {""a16"":""503B"",""R"":155,""T"":2414539,""D"":343,""P"":-17,""Xcm"":-11,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.771264,"b'JS0071{""TWR"": {""a16"":""503B"",""R"":156,""T"":2414552,""D"":345,""P"":-16,""Xcm"":-11,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.801936,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":157,""T"":2414577,""D"":344,""P"":6,""Xcm"":-11,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.813545,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":158,""T"":2414590,""D"":342,""P"":5,""Xcm"":-11,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.873235,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":159,""T"":2414652,""D"":340,""P"":0,""Xcm"":-11,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.885618,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":160,""T"":2414665,""D"":340,""P"":-3,""Xcm"":-8,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.897610,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":161,""T"":2414678,""D"":342,""P"":-1,""Xcm"":-6,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.915646,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":162,""T"":2414691,""D"":342,""P"":5,""Xcm"":-5,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.927771,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":163,""T"":2414704,""D"":347,""P"":-11,""Xcm"":-6,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.975247,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":164,""T"":2414753,""D"":342,""P"":-19,""Xcm"":-6,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.987341,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":165,""T"":2414766,""D"":344,""P"":-11,""Xcm"":-8,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:40.999138,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":166,""T"":2414779,""D"":346,""P"":1,""Xcm"":-8,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:41.011163,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":167,""T"":2414792,""D"":346,""P"":-18,""Xcm"":-8,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:41.029390,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":168,""T"":2414805,""D"":342,""P"":-7,""Xcm"":-11,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:08:41.077324,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":169,""T"":2414854,""D"":346,""P"":-1,""Xcm"":-11,""Ycm"":342,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
