timestamp,raw_data
2026-03-24T15:24:20.262715,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":47,""T"":3354066,""D"":346,""P"":96,""Xcm"":207,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.274694,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":48,""T"":3354079,""D"":351,""P"":92,""Xcm"":207,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.292803,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":49,""T"":3354092,""D"":350,""P"":87,""Xcm"":207,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.304690,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":50,""T"":3354105,""D"":349,""P"":106,""Xcm"":207,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.316747,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":51,""T"":3354118,""D"":348,""P"":95,""Xcm"":206,""Ycm"":280,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.364798,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":52,""T"":3354167,""D"":350,""P"":109,""Xcm"":207,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.376770,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":53,""T"":3354180,""D"":351,""P"":94,""Xcm"":207,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.388698,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":54,""T"":3354193,""D"":349,""P"":96,""Xcm"":207,""Ycm"":280,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.406570,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":55,""T"":3354206,""D"":345,""P"":91,""Xcm"":207,""Ycm"":280,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.418681,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":56,""T"":3354219,""D"":351,""P"":98,""Xcm"":208,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.466768,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":57,""T"":3354268,""D"":351,""P"":99,""Xcm"":209,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.478560,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":58,""T"":3354281,""D"":348,""P"":97,""Xcm"":209,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.490740,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":59,""T"":3354294,""D"":350,""P"":93,""Xcm"":209,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.502596,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":60,""T"":3354307,""D"":348,""P"":97,""Xcm"":209,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.520643,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":61,""T"":3354320,""D"":351,""P"":95,""Xcm"":209,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.569258,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":62,""T"":3354369,""D"":348,""P"":99,""Xcm"":209,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.581281,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":63,""T"":3354382,""D"":349,""P"":86,""Xcm"":208,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.592910,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":64,""T"":3354395,""D"":353,""P"":101,""Xcm"":209,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.604728,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":65,""T"":3354408,""D"":350,""P"":102,""Xcm"":209,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.616934,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":66,""T"":3354421,""D"":349,""P"":76,""Xcm"":209,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.670532,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":67,""T"":3354470,""D"":352,""P"":97,""Xcm"":209,""Ycm"":280,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.682704,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":68,""T"":3354483,""D"":351,""P"":89,""Xcm"":208,""Ycm"":281,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.694640,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":69,""T"":3354496,""D"":346,""P"":107,""Xcm"":209,""Ycm"":280,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.706755,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":70,""T"":3354509,""D"":349,""P"":103,""Xcm"":209,""Ycm"":279,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.718982,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":71,""T"":3354522,""D"":349,""P"":82,""Xcm"":209,""Ycm"":280,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.766973,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":72,""T"":3354571,""D"":350,""P"":92,""Xcm"":208,""Ycm"":280,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.784817,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":73,""T"":3354584,""D"":348,""P"":90,""Xcm"":208,""Ycm"":280,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.796743,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":74,""T"":3354597,""D"":349,""P"":93,""Xcm"":207,""Ycm"":281,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.808959,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":75,""T"":3354610,""D"":349,""P"":92,""Xcm"":207,""Ycm"":281,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.820857,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":76,""T"":3354623,""D"":348,""P"":98,""Xcm"":207,""Ycm"":281,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.869068,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":77,""T"":3354672,""D"":349,""P"":85,""Xcm"":206,""Ycm"":282,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.881245,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":78,""T"":3354685,""D"":349,""P"":82,""Xcm"":206,""Ycm"":282,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.898937,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":79,""T"":3354698,""D"":350,""P"":65,""Xcm"":206,""Ycm"":282,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.910635,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":80,""T"":3354711,""D"":348,""P"":88,""Xcm"":205,""Ycm"":284,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.922705,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":81,""T"":3354724,""D"":350,""P"":104,""Xcm"":206,""Ycm"":284,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.970761,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":82,""T"":3354773,""D"":348,""P"":101,""Xcm"":206,""Ycm"":284,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.982665,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":83,""T"":3354786,""D"":350,""P"":95,""Xcm"":207,""Ycm"":283,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:20.994757,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":84,""T"":3354799,""D"":349,""P"":98,""Xcm"":207,""Ycm"":283,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.012545,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":85,""T"":3354812,""D"":347,""P"":99,""Xcm"":208,""Ycm"":282,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.024707,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":86,""T"":3354825,""D"":347,""P"":92,""Xcm"":207,""Ycm"":283,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.072973,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":87,""T"":3354874,""D"":350,""P"":89,""Xcm"":204,""Ycm"":284,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.084983,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":88,""T"":3354887,""D"":351,""P"":96,""Xcm"":204,""Ycm"":284,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.096756,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":89,""T"":3354900,""D"":350,""P"":77,""Xcm"":203,""Ycm"":284,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.108799,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":90,""T"":3354913,""D"":351,""P"":104,""Xcm"":203,""Ycm"":284,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.126937,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":91,""T"":3354926,""D"":348,""P"":82,""Xcm"":201,""Ycm"":286,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.174911,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":92,""T"":3354975,""D"":347,""P"":99,""Xcm"":201,""Ycm"":286,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.187061,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":93,""T"":3354988,""D"":351,""P"":92,""Xcm"":201,""Ycm"":286,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.198758,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":94,""T"":3355001,""D"":350,""P"":95,""Xcm"":201,""Ycm"":286,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.210890,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":95,""T"":3355014,""D"":349,""P"":107,""Xcm"":201,""Ycm"":286,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.222862,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":96,""T"":3355027,""D"":348,""P"":94,""Xcm"":201,""Ycm"":284,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.277108,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":97,""T"":3355076,""D"":350,""P"":88,""Xcm"":201,""Ycm"":286,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.288821,"b'JS006F{""TWR"": {""a16"":""503B"",""R"":98,""T"":3355089,""D"":351,""P"":92,""Xcm"":201,""Ycm"":286,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.300928,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":99,""T"":3355102,""D"":352,""P"":104,""Xcm"":201,""Ycm"":286,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.312617,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":100,""T"":3355115,""D"":350,""P"":83,""Xcm"":200,""Ycm"":286,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.324885,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":101,""T"":3355128,""D"":350,""P"":95,""Xcm"":201,""Ycm"":286,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.372804,"b'JS0071{""TWR"": {""a16"":""503B"",""R"":102,""T"":3355177,""D"":348,""P"":102,""Xcm"":201,""Ycm"":284,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.390956,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":103,""T"":3355190,""D"":348,""P"":82,""Xcm"":201,""Ycm"":284,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.402981,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":104,""T"":3355203,""D"":349,""P"":86,""Xcm"":201,""Ycm"":284,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.414820,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":105,""T"":3355216,""D"":346,""P"":97,""Xcm"":204,""Ycm"":283,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.427057,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":106,""T"":3355229,""D"":350,""P"":78,""Xcm"":201,""Ycm"":284,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.474791,"b'JS0071{""TWR"": {""a16"":""503B"",""R"":107,""T"":3355278,""D"":349,""P"":101,""Xcm"":204,""Ycm"":283,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.486812,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":108,""T"":3355291,""D"":349,""P"":81,""Xcm"":204,""Ycm"":283,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.504572,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":109,""T"":3355304,""D"":352,""P"":80,""Xcm"":204,""Ycm"":283,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.516620,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":110,""T"":3355317,""D"":350,""P"":93,""Xcm"":204,""Ycm"":283,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.529119,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":111,""T"":3355330,""D"":348,""P"":89,""Xcm"":202,""Ycm"":284,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.577087,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":112,""T"":3355379,""D"":349,""P"":89,""Xcm"":201,""Ycm"":286,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.589031,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":113,""T"":3355392,""D"":350,""P"":80,""Xcm"":200,""Ycm"":287,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.600894,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":114,""T"":3355405,""D"":349,""P"":86,""Xcm"":198,""Ycm"":288,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.618949,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":115,""T"":3355418,""D"":346,""P"":89,""Xcm"":196,""Ycm"":288,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.642682,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":116,""T"":3355443,""D"":348,""P"":89,""Xcm"":194,""Ycm"":289,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.690858,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":117,""T"":3355492,""D"":349,""P"":97,""Xcm"":196,""Ycm"":288,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.703002,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":118,""T"":3355505,""D"":350,""P"":82,""Xcm"":193,""Ycm"":289,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.714764,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":119,""T"":3355518,""D"":349,""P"":74,""Xcm"":193,""Ycm"":289,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.726837,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":120,""T"":3355531,""D"":351,""P"":85,""Xcm"":192,""Ycm"":289,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.744913,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":121,""T"":3355544,""D"":348,""P"":89,""Xcm"":192,""Ycm"":289,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.792660,"b'JS0071{""TWR"": {""a16"":""503B"",""R"":122,""T"":3355593,""D"":349,""P"":102,""Xcm"":192,""Ycm"":289,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.804648,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":123,""T"":3355606,""D"":347,""P"":88,""Xcm"":192,""Ycm"":290,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.816615,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":124,""T"":3355619,""D"":350,""P"":91,""Xcm"":192,""Ycm"":290,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.829008,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":125,""T"":3355632,""D"":350,""P"":92,""Xcm"":192,""Ycm"":290,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.841072,"b'JS0071{""TWR"": {""a16"":""503B"",""R"":126,""T"":3355645,""D"":346,""P"":100,""Xcm"":192,""Ycm"":290,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.894906,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":127,""T"":3355694,""D"":349,""P"":95,""Xcm"":192,""Ycm"":289,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.906780,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":128,""T"":3355707,""D"":349,""P"":92,""Xcm"":192,""Ycm"":289,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.918762,"b'JS0070{""TWR"": {""a16"":""503B"",""R"":129,""T"":3355720,""D"":351,""P"":95,""Xcm"":192,""Ycm"":289,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T15:24:21.930845,"b'JS0071{""TWR"": {""a16"":""503B"",""R"":130,""T"":3355733,""D"":347,""P"":107,""Xcm"":193,""Ycm"":289,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
