timestamp,distance_raw_m,angle_raw,x_m,y_m
2026-03-24T14:06:42.716625,2.18,2,0.02,2.18
2026-03-24T14:06:42.788327,2.21,6,0.02,2.18
2026-03-24T14:06:42.800348,2.25,0,0.02,2.18
2026-03-24T14:06:42.830416,2.2,0,0.01,2.18
2026-03-24T14:06:42.878524,2.24,4,0.01,2.18
2026-03-24T14:06:42.980379,2.2,3,0.01,2.19
2026-03-24T14:06:42.992398,2.18,0,0.01,2.19
2026-03-24T14:06:43.016315,2.19,4,0.01,2.19
2026-03-24T14:06:43.028522,2.2,1,0.01,2.19
2026-03-24T14:06:43.076426,2.18,8,0.01,2.19
2026-03-24T14:06:43.106532,2.14,4,0.01,2.19
2026-03-24T14:06:43.130513,2.14,4,0.01,2.19
2026-03-24T14:06:43.178470,2.19,1,0.01,2.19
2026-03-24T14:06:43.232453,2.19,2,0.02,2.19
2026-03-24T14:06:43.280539,2.2,3,0.02,2.19
2026-03-24T14:06:43.304604,2.19,4,0.03,2.19
2026-03-24T14:06:43.394409,2.16,4,0.03,2.19
2026-03-24T14:06:43.436425,2.18,7,0.03,2.18
2026-03-24T14:06:46.802659,2.2,-2,0.04,2.17
2026-03-24T14:06:46.814363,2.16,12,0.05,2.17
2026-03-24T14:06:46.862392,2.18,-8,0.04,2.17
2026-03-24T14:06:46.892545,2.19,10,0.04,2.17
2026-03-24T14:06:46.904460,2.19,1,0.03,2.17
2026-03-24T14:06:46.964602,2.19,3,0.03,2.17
2026-03-24T14:06:46.976591,2.13,0,0.02,2.17
2026-03-24T14:06:46.988876,2.2,5,0.02,2.18
2026-03-24T14:06:47.066652,2.18,4,0.03,2.18
2026-03-24T14:06:47.090556,2.17,1,0.02,2.17
2026-03-24T14:06:47.102547,2.18,9,0.02,2.17
2026-03-24T14:06:47.192491,2.13,6,0.0,2.17
2026-03-24T14:06:47.204367,2.2,0,0.01,2.17
2026-03-24T14:06:47.216417,2.21,1,0.02,2.17
2026-03-24T14:06:47.282546,2.13,1,0.02,2.17
2026-03-24T14:06:47.366806,2.16,0,0.0,2.18
2026-03-24T14:06:47.384716,2.18,6,0.0,2.18
2026-03-24T14:06:47.396540,2.21,7,0.01,2.18
2026-03-24T14:06:47.408618,2.16,2,0.02,2.18
2026-03-24T14:06:47.432539,2.14,8,0.02,2.18
2026-03-24T14:06:47.492528,2.18,1,0.02,2.18
2026-03-24T14:06:47.510429,2.24,5,0.02,2.18
2026-03-24T14:06:47.522550,2.17,0,0.01,2.18
2026-03-24T14:06:47.582520,2.19,2,0.01,2.18
2026-03-24T14:06:47.606842,2.16,5,0.01,2.18
2026-03-24T14:06:47.624700,2.17,8,0.02,2.18
2026-03-24T14:06:47.636903,2.19,0,0.02,2.18
2026-03-24T14:06:47.696511,2.22,0,0.02,2.18
2026-03-24T14:06:47.708581,2.17,1,0.02,2.18
2026-03-24T14:06:47.738478,2.25,1,0.02,2.18
2026-03-24T14:06:47.786533,2.22,2,0.02,2.18
2026-03-24T14:06:47.810604,2.18,2,0.02,2.18
2026-03-24T14:06:47.834479,2.19,0,0.02,2.18
2026-03-24T14:06:47.888799,2.14,4,0.03,2.18
2026-03-24T14:06:47.948893,2.22,8,0.03,2.18
2026-03-24T14:06:48.015148,2.15,2,0.03,2.18
2026-03-24T14:06:48.026890,2.17,2,0.03,2.18
2026-03-24T14:06:48.050608,2.21,2,0.02,2.18
2026-03-24T14:06:48.098629,2.18,6,0.03,2.18
2026-03-24T14:06:48.110593,2.18,6,0.03,2.18
2026-03-24T14:06:48.212553,2.19,0,0.0,2.17
2026-03-24T14:06:48.224525,2.2,4,0.0,2.18
2026-03-24T14:06:48.242593,2.19,1,0.0,2.18
2026-03-24T14:06:48.254473,2.19,1,0.01,2.18
2026-03-24T14:06:48.326378,2.18,7,0.01,2.18
2026-03-24T14:06:48.356893,2.17,2,0.03,2.18
2026-03-24T14:06:48.404695,2.17,8,0.03,2.17
2026-03-24T14:06:48.416643,2.19,4,0.03,2.18
2026-03-24T14:06:48.428476,2.17,5,0.03,2.18
2026-03-24T14:06:48.440613,2.17,0,0.03,2.18
2026-03-24T14:06:48.452752,2.13,8,0.03,2.17
2026-03-24T14:06:48.518604,2.17,4,0.03,2.18
2026-03-24T14:06:48.554872,2.19,0,0.03,2.18
2026-03-24T14:06:48.620608,2.14,7,0.03,2.18
2026-03-24T14:06:48.632859,2.17,2,0.03,2.18
2026-03-24T14:06:48.656759,2.17,0,0.03,2.18
2026-03-24T14:06:48.704781,2.16,4,0.03,2.18
2026-03-24T14:06:48.716914,2.16,4,0.03,2.17
2026-03-24T14:06:51.998587,2.19,-4,0.0,2.19
2026-03-24T14:06:52.010583,2.17,-1,0.0,2.19
2026-03-24T14:06:52.202582,2.18,4,0.0,2.19
2026-03-24T14:06:52.214619,2.17,1,0.0,2.18
2026-03-24T14:06:52.226654,2.18,1,0.0,2.18
2026-03-24T14:06:52.238369,2.17,5,0.01,2.18
2026-03-24T14:06:52.250662,2.19,6,0.01,2.18
2026-03-24T14:06:52.352636,2.22,0,0.0,2.18
2026-03-24T14:06:52.364527,2.17,4,0.0,2.18
2026-03-24T14:06:52.412522,2.18,5,0.01,2.18
2026-03-24T14:06:52.430575,2.18,6,0.01,2.18
2026-03-24T14:06:52.466870,2.21,2,0.01,2.18
2026-03-24T14:06:52.526702,2.2,5,0.01,2.18
2026-03-24T14:06:52.556975,2.18,8,0.02,2.18
2026-03-24T14:06:52.568858,2.16,2,0.02,2.18
2026-03-24T14:06:52.628505,2.14,1,0.02,2.17
2026-03-24T14:06:52.670544,2.22,4,0.02,2.17
2026-03-24T14:06:52.718611,2.18,1,0.03,2.17
2026-03-24T14:06:52.730631,2.17,4,0.03,2.17
2026-03-24T14:06:52.742648,2.18,6,0.03,2.17
2026-03-24T14:06:52.820534,2.16,8,0.03,2.17
2026-03-24T14:06:52.832571,2.2,1,0.03,2.17
2026-03-24T14:06:52.856651,2.15,0,0.02,2.17
2026-03-24T14:06:52.868558,2.15,2,0.02,2.17
2026-03-24T14:06:52.922522,2.17,0,0.02,2.17
2026-03-24T14:06:52.934582,2.19,4,0.02,2.17
2026-03-24T14:06:52.946554,2.2,3,0.03,2.17
2026-03-24T14:06:52.958563,2.19,1,0.03,2.17
2026-03-24T14:06:53.018601,2.14,8,0.02,2.17
2026-03-24T14:06:53.037067,2.15,6,0.02,2.17
2026-03-24T14:06:53.060800,2.2,7,0.03,2.17
2026-03-24T14:06:53.120940,2.19,3,0.03,2.17
2026-03-24T14:06:53.132853,2.19,3,0.03,2.17
2026-03-24T14:06:53.150902,2.19,4,0.03,2.18
2026-03-24T14:06:53.162732,2.17,4,0.03,2.18
2026-03-24T14:06:53.174698,2.17,0,0.03,2.18
2026-03-24T14:06:53.222720,2.18,7,0.04,2.18
2026-03-24T14:06:53.234721,2.17,0,0.04,2.18
2026-03-24T14:06:53.276655,2.19,2,0.03,2.18
2026-03-24T14:06:53.348634,2.2,1,0.02,2.19
2026-03-24T14:06:53.360657,2.17,0,0.02,2.19
2026-03-24T14:06:53.390648,2.15,4,0.02,2.19
2026-03-24T14:06:53.438884,2.2,6,0.02,2.19
2026-03-24T14:06:53.552662,2.21,2,0.02,2.19
2026-03-24T14:06:53.564579,2.19,6,0.02,2.19
2026-03-24T14:06:53.576901,2.17,7,0.02,2.19
2026-03-24T14:06:53.600979,2.15,6,0.03,2.18
2026-03-24T14:06:53.679290,2.21,3,0.02,2.18
2026-03-24T14:06:53.690719,2.19,3,0.02,2.18
2026-03-24T14:06:53.702565,2.16,2,0.03,2.18
2026-03-24T14:06:53.750801,2.18,0,0.02,2.18
2026-03-24T14:06:53.853021,2.18,5,0.0,2.18
2026-03-24T14:06:53.864913,2.2,2,0.0,2.18
2026-03-24T14:06:53.883143,2.19,3,0.02,2.18
2026-03-24T14:06:53.954898,2.17,5,0.02,2.18
2026-03-24T14:06:53.966790,2.21,3,0.02,2.18
2026-03-24T14:06:57.200680,2.25,-8,0.0,2.18
2026-03-24T14:06:57.212698,2.21,-8,0.0,2.18
2026-03-24T14:06:57.326674,2.21,-5,0.02,2.17
2026-03-24T14:06:57.338666,2.18,-1,0.01,2.17
2026-03-24T14:06:57.416698,2.18,6,0.01,2.17
2026-03-24T14:06:57.428657,2.15,6,0.02,2.17
2026-03-24T14:06:57.440590,2.21,0,0.01,2.18
2026-03-24T14:06:57.452734,2.19,0,0.01,2.18
2026-03-24T14:06:57.500720,2.19,1,0.01,2.18
2026-03-24T14:06:57.542726,2.19,8,0.01,2.18
2026-03-24T14:06:57.554692,2.17,7,0.02,2.18
2026-03-24T14:06:57.602705,2.17,5,0.02,2.18
2026-03-24T14:06:57.614683,2.14,9,0.02,2.18
2026-03-24T14:06:57.626733,2.14,2,0.03,2.18
2026-03-24T14:06:57.704580,2.15,0,0.02,2.17
2026-03-24T14:06:57.716641,2.18,1,0.02,2.17
2026-03-24T14:06:57.740663,2.17,2,0.01,2.17
2026-03-24T14:06:57.806614,2.18,0,0.01,2.17
2026-03-24T14:06:57.818774,2.19,0,0.01,2.17
2026-03-24T14:06:57.830718,2.18,8,0.01,2.17
2026-03-24T14:06:57.842742,2.2,6,0.02,2.17
2026-03-24T14:06:57.854628,2.18,7,0.02,2.17
2026-03-24T14:06:57.908613,2.24,0,0.01,2.17
2026-03-24T14:06:57.945073,2.2,9,0.01,2.17
2026-03-24T14:06:58.023048,2.17,2,0.02,2.17
2026-03-24T14:06:58.035106,2.16,2,0.02,2.17
2026-03-24T14:06:58.046859,2.16,0,0.02,2.17
2026-03-24T14:06:58.059017,2.15,1,0.02,2.17
2026-03-24T14:06:58.107159,2.15,3,0.02,2.17
2026-03-24T14:06:58.119057,2.17,5,0.03,2.17
2026-03-24T14:06:58.149254,2.22,7,0.03,2.17
2026-03-24T14:06:58.209015,2.17,2,0.02,2.17
2026-03-24T14:06:58.233169,2.19,6,0.02,2.17
2026-03-24T14:06:58.251072,2.19,9,0.03,2.17
2026-03-24T14:06:58.263040,2.16,3,0.03,2.17
2026-03-24T14:06:58.310836,2.19,1,0.03,2.17
2026-03-24T14:06:58.412703,2.15,5,0.04,2.18
2026-03-24T14:06:58.424618,2.2,1,0.04,2.18
2026-03-24T14:06:58.436676,2.15,0,0.03,2.18
2026-03-24T14:06:58.448660,2.26,3,0.03,2.18
2026-03-24T14:06:58.514633,2.19,2,0.03,2.18
2026-03-24T14:06:58.539030,2.23,7,0.04,2.18
2026-03-24T14:06:58.551235,2.21,5,0.04,2.18
2026-03-24T14:06:58.611141,2.2,0,0.04,2.18
2026-03-24T14:06:58.640558,2.19,5,0.04,2.18
2026-03-24T14:06:58.652862,2.18,8,0.05,2.18
2026-03-24T14:06:58.664645,2.2,0,0.05,2.18
2026-03-24T14:06:58.677118,2.17,3,0.06,2.18
2026-03-24T14:06:58.778661,2.16,5,0.05,2.18
2026-03-24T14:06:58.826551,2.2,1,0.05,2.18
2026-03-24T14:06:58.952869,2.16,3,0.02,2.17
