timestamp,raw_data
2026-03-24T14:32:01.101196,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":14,""T"":214821,""D"":210,""P"":44,""Xcm"":87,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:01.371304,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":15,""T"":215088,""D"":210,""P"":74,""Xcm"":87,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:01.395104,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":16,""T"":215114,""D"":211,""P"":65,""Xcm"":87,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:01.677438,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":17,""T"":215394,""D"":216,""P"":65,""Xcm"":87,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:01.839078,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":18,""T"":215557,""D"":213,""P"":45,""Xcm"":87,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:01.887314,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":19,""T"":215606,""D"":214,""P"":56,""Xcm"":87,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:01.959217,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":20,""T"":215680,""D"":210,""P"":60,""Xcm"":87,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:01.983086,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":21,""T"":215705,""D"":211,""P"":57,""Xcm"":86,""Ycm"":196,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:02.169191,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":22,""T"":215890,""D"":212,""P"":97,""Xcm"":86,""Ycm"":196,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:02.247146,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":23,""T"":215966,""D"":212,""P"":72,""Xcm"":86,""Ycm"":196,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:02.325586,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":24,""T"":216042,""D"":210,""P"":61,""Xcm"":86,""Ycm"":196,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:02.445347,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":25,""T"":216163,""D"":214,""P"":61,""Xcm"":86,""Ycm"":196,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:02.493088,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":26,""T"":216212,""D"":214,""P"":68,""Xcm"":87,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:02.565104,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":27,""T"":216285,""D"":212,""P"":67,""Xcm"":87,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:02.589261,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":28,""T"":216310,""D"":218,""P"":57,""Xcm"":87,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:02.613228,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":29,""T"":216335,""D"":214,""P"":66,""Xcm"":87,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:02.739294,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":30,""T"":216458,""D"":215,""P"":58,""Xcm"":87,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:02.763116,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":31,""T"":216484,""D"":211,""P"":80,""Xcm"":87,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:02.973256,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":32,""T"":216695,""D"":221,""P"":60,""Xcm"":86,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:03.063369,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":33,""T"":216782,""D"":213,""P"":70,""Xcm"":86,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:03.075232,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":34,""T"":216795,""D"":210,""P"":61,""Xcm"":86,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:03.243731,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":35,""T"":216965,""D"":213,""P"":51,""Xcm"":85,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:03.261424,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":36,""T"":216978,""D"":216,""P"":47,""Xcm"":85,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:03.441679,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":37,""T"":217163,""D"":212,""P"":66,""Xcm"":85,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:03.519686,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":38,""T"":217236,""D"":213,""P"":70,""Xcm"":85,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:03.567603,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":39,""T"":217287,""D"":212,""P"":59,""Xcm"":84,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:03.615777,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":40,""T"":217336,""D"":213,""P"":55,""Xcm"":84,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:03.657238,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":41,""T"":217374,""D"":214,""P"":67,""Xcm"":84,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:03.693699,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":42,""T"":217411,""D"":211,""P"":72,""Xcm"":84,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:03.741672,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":43,""T"":217461,""D"":211,""P"":71,""Xcm"":84,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:03.891423,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":44,""T"":217610,""D"":213,""P"":60,""Xcm"":84,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:03.939685,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":45,""T"":217659,""D"":214,""P"":78,""Xcm"":84,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:04.005438,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":46,""T"":217722,""D"":213,""P"":54,""Xcm"":82,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:04.101263,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":47,""T"":217819,""D"":209,""P"":60,""Xcm"":81,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:04.113215,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":48,""T"":217832,""D"":214,""P"":62,""Xcm"":82,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:04.125533,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":49,""T"":217845,""D"":208,""P"":65,""Xcm"":83,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:04.197179,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":50,""T"":217918,""D"":211,""P"":65,""Xcm"":84,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:04.239268,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":51,""T"":217956,""D"":211,""P"":64,""Xcm"":84,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:04.263207,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":52,""T"":217982,""D"":208,""P"":60,""Xcm"":84,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:04.275219,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":53,""T"":217995,""D"":212,""P"":80,""Xcm"":84,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:04.287259,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":54,""T"":218008,""D"":212,""P"":62,""Xcm"":84,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:04.335239,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":55,""T"":218057,""D"":210,""P"":55,""Xcm"":84,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:04.581203,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":56,""T"":218302,""D"":213,""P"":53,""Xcm"":83,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:04.839289,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":57,""T"":218556,""D"":217,""P"":57,""Xcm"":82,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:05.085161,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":58,""T"":218802,""D"":211,""P"":71,""Xcm"":83,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:05.277345,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":59,""T"":218999,""D"":215,""P"":65,""Xcm"":83,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:05.487191,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":60,""T"":219207,""D"":212,""P"":72,""Xcm"":84,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:05.571347,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":61,""T"":219293,""D"":212,""P"":66,""Xcm"":84,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:05.829310,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":62,""T"":219549,""D"":214,""P"":60,""Xcm"":84,""Ycm"":193,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:05.889275,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":63,""T"":219611,""D"":212,""P"":58,""Xcm"":82,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:05.907189,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":64,""T"":219624,""D"":217,""P"":63,""Xcm"":84,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:06.111477,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":65,""T"":219829,""D"":212,""P"":51,""Xcm"":84,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:06.135270,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":66,""T"":219854,""D"":210,""P"":63,""Xcm"":84,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:06.159268,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":67,""T"":219880,""D"":213,""P"":70,""Xcm"":84,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:06.219468,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":68,""T"":219941,""D"":215,""P"":52,""Xcm"":83,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:06.273398,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":69,""T"":219990,""D"":214,""P"":62,""Xcm"":83,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:06.369312,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":70,""T"":220089,""D"":213,""P"":66,""Xcm"":84,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:06.417365,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":71,""T"":220139,""D"":209,""P"":63,""Xcm"":83,""Ycm"":194,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:32:06.663468,"b'JS006D{""TWR"": {""a16"":""503B"",""R"":72,""T"":220385,""D"":211,""P"":57,""Xcm"":83,""Ycm"":195,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
