timestamp,raw_data
2026-03-24T14:36:17.419264,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":66,""T"":471140,""D"":220,""P"":85,""Xcm"":112,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.431803,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":67,""T"":471153,""D"":221,""P"":91,""Xcm"":112,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.443241,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":68,""T"":471166,""D"":220,""P"":84,""Xcm"":112,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.491190,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":69,""T"":471215,""D"":219,""P"":71,""Xcm"":112,""Ycm"":191,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.503209,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":70,""T"":471228,""D"":222,""P"":64,""Xcm"":112,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.515227,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":71,""T"":471241,""D"":221,""P"":77,""Xcm"":112,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.533199,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":72,""T"":471254,""D"":217,""P"":84,""Xcm"":112,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.545760,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":73,""T"":471267,""D"":224,""P"":90,""Xcm"":112,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.593623,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":74,""T"":471316,""D"":217,""P"":64,""Xcm"":112,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
2026-03-24T14:36:17.605578,"b'JS006E{""TWR"": {""a16"":""503B"",""R"":75,""T"":471329,""D"":219,""P"":77,""Xcm"":112,""Ycm"":192,""O"":0,""V"":49152,""X"":0,""Y"":0,""Z"":0}}\r\n'"
