time,speed
0.049535679000000006,0.0
0.099576126,0.0
0.149784982,0.0
0.199697342,0.0
0.249578864,0.0
0.29962173200000003,0.0
0.349557861,0.0
0.39973210000000003,0.0
0.449398465,0.0
0.499346222,0.0
0.5495439280000001,0.0
0.599549588,0.0
0.649373069,0.0
0.699348352,0.0
0.7495943350000001,0.0
0.799573917,0.0
0.849355649,0.0
0.899427109,0.0
0.94980463,0.0
0.999349331,0.0
1.04937379,0.0
1.0992740540000001,0.0
1.149721409,0.0
1.199540507,0.03679857430892601
1.249511743,0.03679857430892601
1.299531486,0.09061154319079628
1.34954113,0.1008993166535068
1.399524569,0.10525183619542276
1.4495259070000002,0.10762593776374058
1.499697987,0.10762593776374058
1.5506356680000002,0.10841730495317985
1.599561631,0.10723025416902093
1.649722442,0.10723025416902093
1.6994687830000001,0.1068345705743013
1.749843926,0.1068345705743013
1.7995687100000002,0.11039572292677802
1.849891017,0.11039572292677802
1.8998316060000002,0.10960435573733875
1.949829604,0.10960435573733875
1.9996317650000002,0.11039572292677802
2.049476458,0.10881298854789948
2.099831971,0.10881298854789948
2.14958231,0.10920867214261912
2.1995335330000003,0.10762593776374058
2.2494906820000002,0.10723025416902093
2.299529757,0.10723025416902093
2.349668549,0.10723025416902093
2.399927657,0.11000003933205837
2.4494443980000002,0.10802162135846022
2.4995363640000003,0.10881298854789948
2.549855226,0.10881298854789948
2.599685319,0.10802162135846022
2.6495424520000004,0.10723025416902093
2.6994771440000003,0.10841730495317985
2.7493212860000003,0.10920867214261912
2.799324275,0.10723025416902093
2.8495216140000004,0.1068345705743013
2.899409234,0.1080216213584602
2.949703067,0.1080216213584602
3.0006259280000003,0.11079140652149766
3.0495293940000003,0.11000003933205837
3.0996699280000004,0.11000003933205837
3.1495330910000003,0.10960435573733875
3.199431617,0.10881298854789948
3.2496341760000003,0.10881298854789948
3.299511734,0.10841730495317985
3.349486853,0.10802162135846022
3.3996115980000003,0.10802162135846022
3.4503955470000003,0.10564751979014239
3.499507984,0.10723025416902093
3.5495244840000004,0.10960435573733875
3.5992129220000004,0.11079140652149766
3.6493389150000004,0.11158277371093692
3.6993657150000003,0.11118709011621727
3.749611154,0.10881298854789948
3.7996430150000005,0.10881298854789948
3.84959014,0.10802162135846022
3.8995251740000003,0.10881298854789948
3.9493263900000004,0.10920867214261912
3.9995345020000004,0.10881298854789948
4.0495378870000005,0.1068345705743013
4.099525064,0.10881298854789948
4.149532112,0.10881298854789948
4.199464689,0.10960435573733875
4.249536588000001,0.10920867214261912
4.299542435,0.11000003933205837
4.349553163,0.10762593776374058
4.399561512,0.10723025416902093
4.449561978,0.10762593776374058
4.49960617,0.10841730495317985
4.549431556,0.10841730495317985
4.599614084000001,0.10802162135846022
4.649852519,0.10802162135846022
4.699561360000001,0.10881298854789948
4.749538913,0.10920867214261912
4.799546429,0.10960435573733875
4.849521516,0.10960435573733875
4.89957245,0.11079140652149765
4.949535422,0.11000003933205837
4.999542927,0.10841730495317983
5.0492641780000005,0.10881298854789948
5.099516938000001,0.10802162135846022
5.1495369580000006,0.10802162135846022
5.199619806,0.10802162135846022
5.249553061,0.05341728528715065
5.299533634,0.028884902414533314
5.3493792000000004,0.009496406273271227
5.3995246230000005,0.0039568359471963445
5.449516335,0.0015827343788785378
5.499635818000001,0.0015827343788785378
5.549842493000001,0.0015827343788785378
5.599683924000001,0.0
5.649627878,0.0
5.69949249,0.0
5.749317064,0.0
5.799530600000001,0.0
5.849447008,0.0
5.899516837,0.0
5.949508989000001,0.0
5.999542964000001,0.0
6.049377357,0.0
6.099553511000001,0.0
6.1492391060000005,0.008705039083831958
6.199540776,0.04154677744556162
6.249825078000001,0.04154677744556162
