time,speed
0.22240673700000002,0.0
0.278855036,0.0
0.32323354000000004,0.0
0.36791511000000005,0.0
0.42883807700000004,0.0
0.47086437400000003,0.0
0.530949377,0.0
0.574677172,0.0
0.621796966,0.0
0.673811959,0.0
0.726138601,0.0
0.7693220860000001,0.0
0.835419303,0.0
0.8890783040000001,0.0
0.921248735,0.0
0.968208536,0.0
1.0327256630000001,0.0
1.070683207,0.0
1.1209319850000001,0.0
1.178503182,0.003115219740982084
1.222429068,0.05136153635534786
1.2748369430000002,0.07136369240387526
1.328705169,0.06488703167291407
1.3755343370000002,0.15060516713645491
1.4213753,0.09049577043022919
1.4819358710000001,0.09817490388304459
1.527882718,0.1290639522336321
1.5704343470000002,0.10310700392767241
1.627979035,0.0768010973496153
1.668488372,0.16378248989535812
1.73743058,0.09055353500325816
1.7777553220000002,0.14601203339764557
1.8360773270000001,0.09032115228871611
1.888906795,0.09935143834201919
1.9259277160000001,0.0864424450510632
1.9705487270000002,0.15374808365253992
2.041080021,0.09057987196047287
2.073749641,0.14561521492668306
2.122654963,0.09132397781474995
2.177971964,0.0920793744260221
2.2236185930000003,0.12381291740914058
2.2776822660000002,0.10373991834486405
2.32935098,0.07496571591090491
2.36857525,0.1675613077996345
2.434434279,0.08146755239621531
2.474286659,0.15109855830823785
2.531995104,0.089239194007217
2.582287699,0.10010694483492025
2.6300907820000003,0.11715361177360353
2.667911943,0.11543160017506075
2.731366479,0.07802748598618517
2.7806441480000004,0.1572763322941872
2.8223717120000003,0.0995418090855405
2.869525495,0.10066511517243477
2.928583037,0.08246938432568934
2.968635851,0.15354264991559213
3.035055126,0.07575241881450218
3.070428328,0.1847345156486832
3.124687389,0.08435885718933904
3.176320952,0.10018164702441751
3.227258801,0.12844529666763335
3.268631864,0.10755542003221352
3.3303062220000004,0.07616338937215088
3.369966761,0.16083284277818696
3.42866491,0.09379720111179059
3.4735312730000003,0.09734278928763329
3.5216645690000004,0.12748290728594427
3.5823647760000004,0.09689343347076275
3.6300560190000004,0.1227283053417036
3.6677415190000002,0.10856004195691304
3.7382570680000002,0.07794057178526465
3.772928609,0.1595398466852797
3.8217505600000004,0.09980079594708828
3.8821866390000004,0.09778915463855063
3.9281757880000003,0.1248137937098962
3.96964292,0.10636436027930336
4.028732730000001,0.07614568426523782
4.069132437,0.16037181053224733
4.1338157650000005,0.07361256521952948
4.17255804,0.15337134016545714
4.220602511,0.09912148805267171
4.278380073,0.09644487899322347
4.321904459000001,0.13069505279602378
4.369880435000001,0.09163697637768314
4.427662663,0.08160220402951686
4.470726459000001,0.16744936232128074
4.521122813,0.0933885985141422
4.575840806,0.09699717794627656
4.6211344180000005,0.13619299304762494
4.66896586,0.09175339918558029
4.725877669,0.08339291406568108
4.771223688,0.15996218212500632
4.8349809210000005,0.0906095059370245
4.882454459000001,0.14991163478021832
4.922524551,0.08880212460724941
4.968971359,0.09963235660347511
5.039523212000001,0.08148207528092821
5.070643865,0.16541243953973322
5.121416229,0.09195913129792162
5.176265443,0.0946959316920947
5.22358938,0.07806107570623563
5.27495735,0.028466664469227746
5.329343985,0.010755704253899566
5.371872722,0.006986492121220211
5.425302204,0.0010028509301279497
5.4809400550000005,0.0010732934768011538
5.527571181000001,0.0009229538529482763
5.577335061,0.0011215602461975337
5.6399752670000005,0.00042250531752997225
5.669285016000001,0.0012630680829757975
5.72166861,0.0
5.782925481,0.001030383850845317
5.825882136000001,0.0
5.8705124600000005,0.0
5.933945453000001,0.0
5.973950359000001,0.0
6.023898795,0.0
6.081064653,0.0
6.124304918,0.0
6.1739876670000005,0.018561176598953264
6.235833851000001,0.03615921044763927
6.275755857,0.12667886573251236
6.32145459,0.08101255124694906
6.379196619,0.07511799023113525
6.4237641320000005,0.15077422233767118
6.469371053000001,0.10170461414170891
6.533315426000001,0.08108293627224615
