timestamp,distance_raw_m,x_m,y_m,angle_deg
2026-03-24T14:32:12.813817,213,0.86,1.95,23.79871
2026-03-24T14:32:12.843786,215,0.86,1.95,23.79871
2026-03-24T14:32:12.915589,211,0.86,1.95,23.79871
2026-03-24T14:32:13.047699,214,0.86,1.95,23.79871
2026-03-24T14:32:13.077802,211,0.86,1.95,23.79871
2026-03-24T14:32:13.149566,211,0.86,1.95,23.79871
2026-03-24T14:32:13.197586,215,0.85,1.95,23.55226
2026-03-24T14:32:13.275416,209,0.86,1.95,23.79871
2026-03-24T14:32:13.287839,212,0.85,1.95,23.55226
2026-03-24T14:32:13.419749,209,0.85,1.95,23.55226
2026-03-24T14:32:13.527806,218,0.86,1.95,23.79871
2026-03-24T14:32:13.623777,210,0.86,1.95,23.79871
2026-03-24T14:32:13.665580,210,0.86,1.95,23.79871
2026-03-24T14:32:13.797405,212,0.86,1.95,23.79871
2026-03-24T14:32:13.809546,214,0.86,1.95,23.79871
2026-03-24T14:32:14.019527,214,0.86,1.95,23.79871
2026-03-24T14:32:14.031413,209,0.87,1.94,24.15402
2026-03-24T14:32:14.043427,214,0.87,1.94,24.15402
2026-03-24T14:32:14.265970,209,0.86,1.95,23.79871
2026-03-24T14:32:14.349571,211,0.86,1.95,23.79871
2026-03-24T14:32:14.583882,212,0.85,1.95,23.55226
2026-03-24T14:32:14.607383,212,0.85,1.95,23.55226
2026-03-24T14:32:14.619544,212,0.84,1.95,23.30489
2026-03-24T14:32:14.643455,212,0.83,1.95,23.05659
2026-03-24T14:32:14.667627,208,0.83,1.95,23.05659
2026-03-24T14:32:14.733657,213,0.83,1.95,23.05659
2026-03-24T14:32:14.805671,213,0.83,1.95,23.05659
2026-03-24T14:32:14.817574,212,0.83,1.95,23.05659
2026-03-24T14:32:14.829828,210,0.83,1.95,23.05659
2026-03-24T14:32:14.859850,216,0.83,1.95,23.05659
2026-03-24T14:32:14.931785,213,0.83,1.95,23.05659
2026-03-24T14:32:15.075515,213,0.83,1.95,23.05659
2026-03-24T14:32:15.135437,212,0.83,1.95,23.05659
2026-03-24T14:32:15.165526,208,0.83,1.95,23.05659
2026-03-24T14:32:15.321511,220,0.83,1.95,23.05659
2026-03-24T14:32:15.369541,216,0.83,1.95,23.05659
2026-03-24T14:32:15.387433,211,0.83,1.95,23.05659
2026-03-24T14:32:15.459433,211,0.82,1.95,22.80738
2026-03-24T14:32:15.597508,214,0.82,1.95,22.80738
2026-03-24T14:32:15.621616,212,0.81,1.95,22.55725
2026-03-24T14:32:15.693639,216,0.8,1.96,22.20348
2026-03-24T14:32:15.729607,214,0.81,1.95,22.55725
2026-03-24T14:32:15.753530,215,0.8,1.96,22.20348
2026-03-24T14:32:15.783603,213,0.8,1.96,22.20348
2026-03-24T14:32:15.807489,213,0.8,1.96,22.20348
2026-03-24T14:32:15.855570,206,0.8,1.96,22.20348
2026-03-24T14:32:15.879505,211,0.79,1.96,21.95245
2026-03-24T14:32:15.897652,219,0.8,1.96,22.20348
2026-03-24T14:32:15.909604,230,0.8,1.96,22.20348
2026-03-24T14:32:16.023474,214,0.79,1.97,21.85154
2026-03-24T14:32:16.035646,207,0.79,1.98,21.7515
2026-03-24T14:32:16.119734,206,0.78,1.98,21.50143
2026-03-24T14:32:16.137646,210,0.79,1.98,21.7515
2026-03-24T14:32:16.209634,212,0.79,1.98,21.7515
2026-03-24T14:32:16.233474,219,0.79,1.98,21.7515
2026-03-24T14:32:16.245561,232,0.78,1.98,21.50143
2026-03-24T14:32:16.275437,197,0.77,1.98,21.25051
2026-03-24T14:32:16.323496,215,0.77,1.98,21.25051
2026-03-24T14:32:16.335431,216,0.77,1.98,21.25051
2026-03-24T14:32:16.347419,215,0.75,1.98,20.74608
2026-03-24T14:32:16.359516,213,0.79,1.98,21.7515
2026-03-24T14:32:16.383537,212,0.79,1.98,21.7515
2026-03-24T14:32:16.437605,214,0.81,1.98,22.24902
2026-03-24T14:32:16.449521,216,0.81,1.98,22.24902
2026-03-24T14:32:16.497600,210,0.81,1.97,22.35087
2026-03-24T14:32:16.509608,210,0.81,1.97,22.35087
2026-03-24T14:32:16.533596,211,0.81,1.97,22.35087
2026-03-24T14:32:16.647603,203,0.79,1.97,21.85154
2026-03-24T14:32:16.659524,204,0.79,1.96,21.95245
2026-03-24T14:32:16.671557,206,0.77,1.96,21.44774
2026-03-24T14:32:16.761631,219,0.79,1.96,21.95245
2026-03-24T14:32:16.773555,218,0.81,1.96,22.45361
2026-03-24T14:32:16.821658,206,0.81,1.94,22.66179
2026-03-24T14:32:16.923524,206,0.79,1.95,22.05426
2026-03-24T14:32:16.935533,203,0.77,1.95,21.54767
2026-03-24T14:32:17.055782,210,0.76,1.95,21.29303
2026-03-24T14:32:17.067702,215,0.76,1.95,21.29303
2026-03-24T14:32:17.241605,207,0.79,1.95,22.05426
2026-03-24T14:32:17.265445,221,0.81,1.95,22.55725
2026-03-24T14:32:17.421571,204,0.83,1.94,23.16294
2026-03-24T14:32:17.433519,204,0.81,1.94,22.66179
2026-03-24T14:32:17.463556,221,0.79,1.95,22.05426
2026-03-24T14:32:17.523551,222,0.79,1.96,21.95245
2026-03-24T14:32:17.535541,214,0.79,1.96,21.95245
2026-03-24T14:32:17.547367,222,0.79,1.96,21.95245
2026-03-24T14:32:17.559567,218,0.79,1.96,21.95245
2026-03-24T14:32:17.577462,224,0.79,1.96,21.95245
2026-03-24T14:32:17.661573,222,0.79,1.96,21.95245
2026-03-24T14:32:17.697567,211,0.79,1.96,21.95245
2026-03-24T14:32:17.709568,200,0.8,1.96,22.20348
2026-03-24T14:32:17.727593,198,0.8,1.96,22.20348
2026-03-24T14:32:17.739644,202,0.8,1.95,22.30621
2026-03-24T14:32:17.787474,220,0.8,1.95,22.30621
2026-03-24T14:32:17.799626,233,0.8,1.95,22.30621
2026-03-24T14:32:17.835611,219,0.8,1.96,22.20348
2026-03-24T14:32:17.853563,220,0.8,1.96,22.20348
2026-03-24T14:32:17.865470,215,0.8,1.96,22.20348
2026-03-24T14:32:17.913561,218,0.82,1.96,22.70284
2026-03-24T14:32:17.961612,211,0.82,1.96,22.70284
2026-03-24T14:32:17.979621,204,0.82,1.97,22.59921
2026-03-24T14:32:17.991625,210,0.82,1.97,22.59921
2026-03-24T14:32:18.003553,205,0.8,1.97,22.10165
2026-03-24T14:32:18.165701,215,0.82,1.97,22.59921
2026-03-24T14:32:18.177665,214,0.84,1.97,23.0932
2026-03-24T14:32:18.321758,212,0.84,1.97,23.0932
2026-03-24T14:32:18.339611,210,0.85,1.96,23.4451
2026-03-24T14:32:18.387881,210,0.85,1.95,23.55226
2026-03-24T14:32:18.435509,219,0.85,1.96,23.4451
2026-03-24T14:32:18.447519,218,0.85,1.96,23.4451
2026-03-24T14:32:18.477748,221,0.83,1.97,22.84666
2026-03-24T14:32:18.489685,224,0.85,1.97,23.33885
2026-03-24T14:32:18.513738,224,0.85,1.97,23.33885
2026-03-24T14:32:18.561607,226,0.85,1.97,23.33885
2026-03-24T14:32:18.573621,230,0.83,1.98,22.74304
2026-03-24T14:32:18.585600,227,0.83,1.98,22.74304
2026-03-24T14:32:18.603605,227,0.83,1.98,22.74304
2026-03-24T14:32:18.615608,227,0.81,1.98,22.24902
2026-03-24T14:32:18.663614,225,0.8,1.99,21.90062
2026-03-24T14:32:21.189511,227,0.75,2.12,19.48243
2026-03-24T14:32:21.201682,217,0.76,2.12,19.72228
2026-03-24T14:32:21.267952,226,0.75,2.13,19.39781
2026-03-24T14:32:21.279708,222,0.75,2.13,19.39781
2026-03-24T14:32:21.327635,229,0.76,2.12,19.72228
2026-03-24T14:32:21.339691,223,0.78,2.12,20.19981
2026-03-24T14:32:21.351996,220,0.76,2.12,19.72228
2026-03-24T14:32:21.363640,222,0.76,2.11,19.80849
2026-03-24T14:32:21.381526,231,0.76,2.11,19.80849
2026-03-24T14:32:21.429738,216,0.74,2.11,19.32632
2026-03-24T14:32:21.501733,218,0.71,2.11,18.59772
2026-03-24T14:32:21.513950,221,0.71,2.1,18.68015
2026-03-24T14:32:21.537678,222,0.72,2.1,18.92464
2026-03-24T14:32:21.549663,223,0.72,2.1,18.92464
2026-03-24T14:32:21.603954,217,0.72,2.1,18.92464
2026-03-24T14:32:21.615605,232,0.71,2.1,18.68015
2026-03-24T14:32:21.627917,220,0.72,2.1,18.92464
2026-03-24T14:32:21.639676,222,0.72,2.1,18.92464
2026-03-24T14:32:21.651767,233,0.72,2.1,18.92464
2026-03-24T14:32:21.723832,221,0.73,2.1,19.16843
2026-03-24T14:32:21.741747,229,0.73,2.1,19.16843
2026-03-24T14:32:21.765508,225,0.73,2.1,19.16843
2026-03-24T14:32:21.789594,230,0.72,2.1,18.92464
2026-03-24T14:32:21.801723,228,0.73,2.1,19.16843
2026-03-24T14:32:21.849765,230,0.75,2.1,19.65382
2026-03-24T14:32:21.867615,227,0.75,2.1,19.65382
2026-03-24T14:32:21.879937,214,0.75,2.1,19.65382
2026-03-24T14:32:21.891566,218,0.74,2.1,19.41149
2026-03-24T14:32:21.903555,228,0.74,2.1,19.41149
2026-03-24T14:32:21.951614,234,0.74,2.1,19.41149
2026-03-24T14:32:21.963857,228,0.74,2.1,19.41149
2026-03-24T14:32:21.993575,220,0.73,2.1,19.16843
2026-03-24T14:32:22.005562,217,0.74,2.1,19.41149
2026-03-24T14:32:22.017630,217,0.74,2.1,19.41149
2026-03-24T14:32:22.089623,227,0.74,2.1,19.41149
2026-03-24T14:32:22.119751,233,0.73,2.1,19.16843
2026-03-24T14:32:22.131742,224,0.74,2.1,19.41149
2026-03-24T14:32:22.155504,222,0.73,2.1,19.16843
2026-03-24T14:32:22.227996,224,0.73,2.1,19.16843
2026-03-24T14:32:22.275960,228,0.73,2.11,19.08416
2026-03-24T14:32:22.305960,226,0.73,2.12,19.00062
2026-03-24T14:32:22.317742,222,0.73,2.12,19.00062
2026-03-24T14:32:22.329589,226,0.73,2.12,19.00062
2026-03-24T14:32:22.341629,223,0.73,2.12,19.00062
2026-03-24T14:32:22.389722,226,0.73,2.13,18.91777
2026-03-24T14:32:22.401742,222,0.73,2.13,18.91777
2026-03-24T14:32:22.419535,230,0.73,2.13,18.91777
2026-03-24T14:32:22.455691,227,0.72,2.14,18.59544
2026-03-24T14:32:22.467719,224,0.72,2.14,18.59544
2026-03-24T14:32:22.515733,230,0.71,2.14,18.35459
2026-03-24T14:32:22.599768,226,0.71,2.14,18.35459
2026-03-24T14:32:22.635978,227,0.71,2.14,18.35459
2026-03-24T14:32:22.653973,226,0.71,2.14,18.35459
2026-03-24T14:32:22.689773,220,0.71,2.14,18.35459
2026-03-24T14:32:22.761846,226,0.71,2.14,18.35459
2026-03-24T14:32:22.815822,222,0.71,2.13,18.43495
2026-03-24T14:32:22.827848,221,0.71,2.13,18.43495
2026-03-24T14:32:22.887783,223,0.71,2.14,18.35459
2026-03-24T14:32:22.899742,222,0.71,2.13,18.43495
2026-03-24T14:32:22.959731,219,0.71,2.13,18.43495
2026-03-24T14:32:23.049886,221,0.71,2.13,18.43495
2026-03-24T14:32:23.092052,223,0.71,2.13,18.43495
2026-03-24T14:32:23.212079,222,0.71,2.13,18.43495
2026-03-24T14:32:23.254082,219,0.7,2.13,18.19251
2026-03-24T14:32:23.313791,222,0.67,2.14,17.38451
2026-03-24T14:32:23.349666,218,0.7,2.13,18.19251
2026-03-24T14:32:23.373740,223,0.67,2.14,17.38451
2026-03-24T14:32:23.409666,221,0.67,2.13,17.46118
2026-03-24T14:32:23.499777,225,0.66,2.14,17.14035
2026-03-24T14:32:23.583648,222,0.67,2.13,17.46118
2026-03-24T14:32:23.613792,222,0.67,2.13,17.46118
2026-03-24T14:32:23.637932,224,0.65,2.14,16.89555
2026-03-24T14:32:23.649815,221,0.65,2.13,16.97032
2026-03-24T14:32:23.709836,219,0.65,2.13,16.97032
2026-03-24T14:32:23.799813,225,0.65,2.13,16.97032
2026-03-24T14:32:23.823622,223,0.67,2.12,17.5385
2026-03-24T14:32:23.836010,223,0.67,2.12,17.5385
2026-03-24T14:32:23.847526,220,0.7,2.11,18.35345
2026-03-24T14:32:23.865817,226,0.7,2.11,18.35345
2026-03-24T14:32:23.926107,220,0.73,2.1,19.16843
2026-03-24T14:32:23.961823,220,0.74,2.1,19.41149
2026-03-24T14:32:24.003777,225,0.74,2.1,19.41149
2026-03-24T14:32:24.015656,224,0.74,2.1,19.41149
2026-03-24T14:32:24.039731,222,0.74,2.1,19.41149
2026-03-24T14:32:24.088003,219,0.74,2.1,19.41149
2026-03-24T14:32:24.099768,221,0.73,2.1,19.16843
2026-03-24T14:32:24.123754,224,0.73,2.1,19.16843
2026-03-24T14:32:24.147672,223,0.73,2.1,19.16843
2026-03-24T14:32:24.189799,221,0.74,2.1,19.41149
2026-03-24T14:32:24.237785,223,0.74,2.1,19.41149
2026-03-24T14:32:24.261708,226,0.73,2.1,19.16843
2026-03-24T14:32:24.273765,222,0.71,2.11,18.59772
2026-03-24T14:32:24.315781,224,0.68,2.11,17.86283
2026-03-24T14:32:24.327979,220,0.69,2.11,18.10848
2026-03-24T14:32:24.376012,223,0.71,2.1,18.68015
2026-03-24T14:32:24.424107,225,0.69,2.11,18.10848
2026-03-24T14:32:24.442115,221,0.71,2.1,18.68015
2026-03-24T14:32:24.453597,217,0.73,2.1,19.16843
2026-03-24T14:32:24.477947,219,0.74,2.09,19.49737
2026-03-24T14:32:24.525709,219,0.75,2.09,19.74061
2026-03-24T14:32:24.549589,222,0.75,2.09,19.74061
2026-03-24T14:32:24.580003,226,0.75,2.09,19.74061
2026-03-24T14:32:24.591629,222,0.75,2.09,19.74061
2026-03-24T14:32:24.603728,220,0.74,2.09,19.49737
2026-03-24T14:32:24.717807,225,0.73,2.09,19.2534
2026-03-24T14:32:24.730067,223,0.72,2.09,19.00871
2026-03-24T14:32:24.753657,227,0.71,2.1,18.68015
2026-03-24T14:32:24.778064,226,0.7,2.1,18.43495
2026-03-24T14:32:24.789746,219,0.7,2.1,18.43495
2026-03-24T14:32:24.843797,223,0.69,2.11,18.10848
2026-03-24T14:32:24.867785,224,0.68,2.11,17.86283
2026-03-24T14:32:24.879557,223,0.68,2.11,17.86283
2026-03-24T14:32:24.903635,220,0.68,2.11,17.86283
2026-03-24T14:32:24.915793,222,0.68,2.11,17.86283
2026-03-24T14:32:24.969815,222,0.68,2.11,17.86283
2026-03-24T14:32:24.981794,220,0.68,2.11,17.86283
2026-03-24T14:32:25.005738,221,0.66,2.12,17.29245
2026-03-24T14:32:25.108014,223,0.66,2.12,17.29245
2026-03-24T14:32:25.156029,220,0.66,2.12,17.29245
2026-03-24T14:32:25.203775,221,0.66,2.12,17.29245
2026-03-24T14:32:25.233728,225,0.66,2.12,17.29245
2026-03-24T14:32:25.270017,229,0.67,2.12,17.5385
2026-03-24T14:32:25.281807,223,0.69,2.12,18.0286
2026-03-24T14:32:25.317664,218,0.66,2.12,17.29245
2026-03-24T14:32:25.378034,222,0.63,2.13,16.47688
2026-03-24T14:32:25.396018,221,0.66,2.12,17.29245
2026-03-24T14:32:25.407801,224,0.66,2.12,17.29245
2026-03-24T14:32:25.455644,218,0.66,2.12,17.29245
2026-03-24T14:32:25.467794,224,0.66,2.13,17.21607
2026-03-24T14:32:25.540021,219,0.66,2.13,17.21607
2026-03-24T14:32:25.581836,219,0.66,2.13,17.21607
2026-03-24T14:32:25.630014,224,0.69,2.12,18.0286
2026-03-24T14:32:25.653767,219,0.69,2.12,18.0286
2026-03-24T14:32:25.684025,220,0.69,2.12,18.0286
2026-03-24T14:32:25.768029,227,0.69,2.12,18.0286
2026-03-24T14:32:25.791650,222,0.69,2.1,18.18905
2026-03-24T14:32:25.809655,218,0.69,2.09,18.27031
2026-03-24T14:32:25.833811,227,0.7,2.09,18.51715
2026-03-24T14:32:25.857996,221,0.7,2.09,18.51715
2026-03-24T14:32:25.918037,222,0.7,2.09,18.51715
2026-03-24T14:32:25.935772,226,0.71,2.09,18.76329
2026-03-24T14:32:25.959942,221,0.71,2.09,18.76329
2026-03-24T14:32:25.971670,228,0.71,2.1,18.68015
2026-03-24T14:32:26.025943,224,0.72,2.1,18.92464
2026-03-24T14:32:26.085712,222,0.72,2.1,18.92464
2026-03-24T14:32:26.097840,221,0.7,2.1,18.43495
2026-03-24T14:32:26.110039,231,0.7,2.1,18.43495
2026-03-24T14:32:26.121644,222,0.7,2.1,18.43495
2026-03-24T14:32:26.152302,221,0.7,2.1,18.43495
2026-03-24T14:32:26.212205,226,0.7,2.1,18.43495
2026-03-24T14:32:26.223841,222,0.72,2.1,18.92464
2026-03-24T14:32:26.235725,220,0.7,2.1,18.43495
2026-03-24T14:32:26.260046,223,0.7,2.1,18.43495
2026-03-24T14:32:26.289812,221,0.72,2.1,18.92464
2026-03-24T14:32:26.338038,222,0.74,2.1,19.41149
2026-03-24T14:32:26.361791,223,0.73,2.1,19.16843
2026-03-24T14:32:30.466421,223,0.69,2.09,18.27031
2026-03-24T14:32:30.502338,222,0.69,2.09,18.27031
2026-03-24T14:32:30.525782,226,0.7,2.09,18.51715
2026-03-24T14:32:30.579882,217,0.71,2.09,18.76329
2026-03-24T14:32:30.603946,226,0.72,2.09,19.00871
2026-03-24T14:32:30.640099,223,0.73,2.09,19.2534
2026-03-24T14:32:30.669870,222,0.73,2.09,19.2534
2026-03-24T14:32:30.705706,216,0.72,2.09,19.00871
2026-03-24T14:32:30.765798,222,0.72,2.09,19.00871
2026-03-24T14:32:30.855920,223,0.72,2.09,19.00871
2026-03-24T14:32:30.867679,222,0.72,2.09,19.00871
2026-03-24T14:32:30.915874,222,0.73,2.09,19.2534
2026-03-24T14:32:30.951830,219,0.73,2.09,19.2534
2026-03-24T14:32:31.011929,221,0.75,2.09,19.74061
2026-03-24T14:32:31.041914,224,0.75,2.09,19.74061
2026-03-24T14:32:31.053873,220,0.77,2.08,20.31416
2026-03-24T14:32:31.077961,219,0.77,2.08,20.31416
2026-03-24T14:32:31.089844,219,0.77,2.08,20.31416
2026-03-24T14:32:31.215752,225,0.77,2.08,20.31416
2026-03-24T14:32:31.240354,217,0.77,2.08,20.31416
2026-03-24T14:32:31.299942,222,0.77,2.08,20.31416
2026-03-24T14:32:31.353944,227,0.77,2.08,20.31416
2026-03-24T14:32:31.365861,222,0.77,2.08,20.31416
2026-03-24T14:32:31.413769,222,0.77,2.09,20.22486
2026-03-24T14:32:31.425834,224,0.77,2.08,20.31416
2026-03-24T14:32:31.437873,218,0.77,2.08,20.31416
2026-03-24T14:32:31.480262,222,0.76,2.08,20.07153
2026-03-24T14:32:31.492039,224,0.76,2.09,19.98311
2026-03-24T14:32:31.539847,227,0.76,2.09,19.98311
2026-03-24T14:32:31.569980,222,0.76,2.09,19.98311
2026-03-24T14:32:31.581744,221,0.76,2.09,19.98311
2026-03-24T14:32:31.605876,221,0.75,2.09,19.74061
2026-03-24T14:32:31.671852,222,0.74,2.09,19.49737
2026-03-24T14:32:31.743961,219,0.73,2.1,19.16843
2026-03-24T14:32:31.755867,219,0.72,2.09,19.00871
2026-03-24T14:32:31.827862,220,0.72,2.09,19.00871
2026-03-24T14:32:31.893788,218,0.73,2.09,19.2534
2026-03-24T14:32:31.905884,227,0.73,2.09,19.2534
2026-03-24T14:32:31.965975,215,0.74,2.09,19.49737
2026-03-24T14:32:32.001902,222,0.73,2.09,19.2534
2026-03-24T14:32:32.013782,223,0.73,2.09,19.2534
2026-03-24T14:32:32.031765,222,0.73,2.09,19.2534
2026-03-24T14:32:32.043785,225,0.73,2.1,19.16843
2026-03-24T14:32:32.091886,222,0.73,2.1,19.16843
2026-03-24T14:32:32.103847,225,0.73,2.09,19.2534
2026-03-24T14:32:32.115787,218,0.73,2.09,19.2534
2026-03-24T14:32:32.151730,222,0.73,2.09,19.2534
2026-03-24T14:32:32.205867,223,0.73,2.1,19.16843
2026-03-24T14:32:32.265827,219,0.73,2.09,19.2534
2026-03-24T14:32:32.325751,221,0.73,2.09,19.2534
2026-03-24T14:32:32.337770,217,0.71,2.09,18.76329
2026-03-24T14:32:32.391762,225,0.71,2.09,18.76329
2026-03-24T14:32:32.403826,221,0.71,2.09,18.76329
2026-03-24T14:32:32.487838,228,0.71,2.09,18.76329
2026-03-24T14:32:32.511811,228,0.71,2.09,18.76329
2026-03-24T14:32:32.541815,225,0.71,2.1,18.68015
2026-03-24T14:32:32.565835,219,0.73,2.09,19.2534
2026-03-24T14:32:32.613782,222,0.73,2.09,19.2534
2026-03-24T14:32:32.661924,229,0.73,2.09,19.2534
2026-03-24T14:32:32.685814,226,0.73,2.09,19.2534
2026-03-24T14:32:32.739900,222,0.71,2.1,18.68015
2026-03-24T14:32:32.775903,227,0.7,2.11,18.35345
2026-03-24T14:32:32.799939,220,0.7,2.1,18.43495
2026-03-24T14:32:32.847775,220,0.7,2.1,18.43495
2026-03-24T14:32:32.865834,223,0.71,2.1,18.68015
2026-03-24T14:32:32.877727,227,0.7,2.11,18.35345
2026-03-24T14:32:32.889884,225,0.7,2.11,18.35345
2026-03-24T14:32:32.925922,223,0.71,2.11,18.59772
2026-03-24T14:32:32.979912,218,0.7,2.11,18.35345
2026-03-24T14:32:32.991893,225,0.71,2.11,18.59772
2026-03-24T14:32:33.003823,219,0.73,2.1,19.16843
2026-03-24T14:32:33.027901,220,0.75,2.1,19.65382
2026-03-24T14:32:33.039741,222,0.75,2.1,19.65382
2026-03-24T14:32:33.105893,223,0.75,2.1,19.65382
2026-03-24T14:32:33.117931,220,0.75,2.1,19.65382
2026-03-24T14:32:33.129885,217,0.76,2.1,19.89543
2026-03-24T14:32:33.153943,224,0.76,2.1,19.89543
2026-03-24T14:32:33.165861,220,0.76,2.1,19.89543
2026-03-24T14:32:33.231796,220,0.76,2.1,19.89543
2026-03-24T14:32:33.291883,219,0.73,2.11,19.08416
2026-03-24T14:32:33.303982,219,0.73,2.11,19.08416
2026-03-24T14:32:33.315822,225,0.73,2.11,19.08416
2026-03-24T14:32:33.345857,224,0.76,2.1,19.89543
2026-03-24T14:32:33.418300,222,0.76,2.1,19.89543
2026-03-24T14:32:33.453842,223,0.76,2.1,19.89543
2026-03-24T14:32:33.471815,222,0.76,2.09,19.98311
2026-03-24T14:32:33.484041,219,0.76,2.09,19.98311
2026-03-24T14:32:33.496095,222,0.76,2.09,19.98311
2026-03-24T14:32:33.544055,223,0.76,2.09,19.98311
2026-03-24T14:32:33.555952,222,0.76,2.09,19.98311
2026-03-24T14:32:33.568055,228,0.77,2.09,20.22486
2026-03-24T14:32:33.597965,220,0.77,2.09,20.22486
2026-03-24T14:32:33.621942,227,0.77,2.09,20.22486
2026-03-24T14:32:33.681845,217,0.77,2.08,20.31416
2026-03-24T14:32:33.705871,221,0.79,2.07,20.88898
2026-03-24T14:32:33.724008,221,0.79,2.07,20.88898
2026-03-24T14:32:33.735907,225,0.78,2.07,20.64699
2026-03-24T14:32:33.759974,221,0.76,2.08,20.07153
2026-03-24T14:32:33.819812,219,0.76,2.08,20.07153
2026-03-24T14:32:33.844136,227,0.75,2.08,19.82813
2026-03-24T14:32:33.885920,218,0.74,2.08,19.58399
2026-03-24T14:32:33.898047,226,0.73,2.08,19.33911
2026-03-24T14:32:33.909955,228,0.73,2.08,19.33911
2026-03-24T14:32:33.970013,220,0.73,2.08,19.33911
2026-03-24T14:32:34.011994,223,0.72,2.09,19.00871
2026-03-24T14:32:34.023965,229,0.7,2.09,18.51715
2026-03-24T14:32:34.036096,219,0.7,2.09,18.51715
2026-03-24T14:32:34.047978,221,0.69,2.1,18.18905
2026-03-24T14:32:34.095913,221,0.7,2.09,18.51715
