timestamp,distance_raw_m,x_m,y_m,angle_deg
2026-03-24T14:36:28.261886,219,1.05,1.93,28.54802
2026-03-24T14:36:28.273820,218,1.05,1.93,28.54802
2026-03-24T14:36:28.285952,220,1.04,1.93,28.31846
2026-03-24T14:36:28.297911,224,1.04,1.93,28.31846
2026-03-24T14:36:28.309778,220,1.05,1.93,28.54802
2026-03-24T14:36:28.358008,220,1.06,1.92,28.90236
2026-03-24T14:36:28.375809,222,1.05,1.93,28.54802
2026-03-24T14:36:28.387767,221,1.06,1.93,28.77659
2026-03-24T14:36:28.399833,223,1.06,1.93,28.77659
2026-03-24T14:36:28.411608,223,1.06,1.93,28.77659
2026-03-24T14:36:28.459555,219,1.07,1.92,29.13056
2026-03-24T14:36:28.471648,220,1.07,1.92,29.13056
2026-03-24T14:36:28.489543,219,1.07,1.93,29.00417
2026-03-24T14:36:31.862453,220,1.08,1.93,29.23074
2026-03-24T14:36:31.909873,221,1.08,1.93,29.23074
2026-03-24T14:36:31.921817,218,1.08,1.92,29.35775
2026-03-24T14:36:31.934308,219,1.08,1.92,29.35775
2026-03-24T14:36:31.945915,223,1.07,1.92,29.13056
2026-03-24T14:36:31.957857,221,1.08,1.92,29.35775
2026-03-24T14:36:32.011939,224,1.08,1.92,29.35775
2026-03-24T14:36:32.023777,218,1.08,1.92,29.35775
2026-03-24T14:36:32.035758,217,1.09,1.92,29.58394
2026-03-24T14:36:32.047942,219,1.09,1.92,29.58394
2026-03-24T14:36:32.059826,216,1.09,1.92,29.58394
2026-03-24T14:36:32.107988,216,1.09,1.91,29.71257
2026-03-24T14:36:32.126024,224,1.09,1.91,29.71257
2026-03-24T14:36:32.137873,221,1.1,1.91,29.93834
2026-03-24T14:36:32.149923,220,1.09,1.91,29.71257
2026-03-24T14:36:32.161915,218,1.1,1.91,29.93834
2026-03-24T14:36:32.209957,215,1.09,1.91,29.71257
2026-03-24T14:36:32.221877,224,1.09,1.91,29.71257
2026-03-24T14:36:32.239683,220,1.1,1.91,29.93834
2026-03-24T14:36:32.251676,221,1.1,1.91,29.93834
2026-03-24T14:36:32.263660,215,1.1,1.91,29.93834
2026-03-24T14:36:32.311446,221,1.09,1.91,29.71257
2026-03-24T14:36:32.323719,224,1.08,1.91,29.48577
2026-03-24T14:36:32.335759,219,1.09,1.9,29.84221
2026-03-24T14:36:32.353541,219,1.08,1.9,29.61481
2026-03-24T14:36:32.365697,221,1.09,1.89,29.97289
2026-03-24T14:36:32.413621,218,1.07,1.9,29.38638
2026-03-24T14:36:32.425527,223,1.06,1.9,29.15692
2026-03-24T14:36:32.437688,223,1.07,1.9,29.38638
2026-03-24T14:36:32.449477,220,1.09,1.89,29.97289
2026-03-24T14:36:32.467610,221,1.08,1.9,29.61481
2026-03-24T14:36:32.515692,220,1.08,1.9,29.61481
2026-03-24T14:36:32.527649,221,1.09,1.89,29.97289
2026-03-24T14:36:32.539600,219,1.08,1.9,29.61481
2026-03-24T14:36:32.551614,222,1.09,1.89,29.97289
2026-03-24T14:36:32.563526,219,1.09,1.89,29.97289
2026-03-24T14:36:32.617735,218,1.09,1.89,29.97289
2026-03-24T14:36:32.629590,227,1.09,1.89,29.97289
2026-03-24T14:36:32.641625,221,1.09,1.9,29.84221
2026-03-24T14:36:32.653654,219,1.08,1.9,29.61481
2026-03-24T14:36:32.665640,219,1.09,1.9,29.84221
2026-03-24T14:36:32.714081,220,1.09,1.9,29.84221
2026-03-24T14:36:32.731841,219,1.1,1.9,30.06858
2026-03-24T14:36:32.743575,218,1.09,1.9,29.84221
2026-03-24T14:36:32.756057,222,1.1,1.9,30.06858
2026-03-24T14:36:32.767779,222,1.1,1.9,30.06858
2026-03-24T14:36:32.815499,220,1.1,1.91,29.93834
2026-03-24T14:36:32.827751,219,1.1,1.91,29.93834
2026-03-24T14:36:32.845513,220,1.1,1.91,29.93834
2026-03-24T14:36:32.857590,217,1.1,1.91,29.93834
2026-03-24T14:36:32.869895,219,1.1,1.91,29.93834
2026-03-24T14:36:32.918037,222,1.1,1.91,29.93834
2026-03-24T14:36:32.929819,222,1.11,1.91,30.16309
2026-03-24T14:36:32.941992,219,1.11,1.91,30.16309
2026-03-24T14:36:32.960134,222,1.12,1.9,30.51823
2026-03-24T14:36:32.972064,219,1.12,1.9,30.51823
2026-03-24T14:36:33.019928,222,1.13,1.9,30.74151
2026-03-24T14:36:33.032118,223,1.13,1.9,30.74151
2026-03-24T14:36:33.043849,218,1.13,1.9,30.74151
2026-03-24T14:36:33.055987,219,1.12,1.9,30.51823
2026-03-24T14:36:33.074617,220,1.13,1.9,30.74151
2026-03-24T14:36:33.121775,219,1.13,1.9,30.74151
2026-03-24T14:36:33.133524,222,1.13,1.9,30.74151
2026-03-24T14:36:33.145704,219,1.13,1.9,30.74151
2026-03-24T14:36:33.157560,224,1.13,1.9,30.74151
2026-03-24T14:36:33.169583,219,1.13,1.9,30.74151
2026-03-24T14:36:33.223923,224,1.13,1.9,30.74151
2026-03-24T14:36:33.235789,218,1.12,1.9,30.51823
2026-03-24T14:36:33.247893,219,1.12,1.9,30.51823
2026-03-24T14:36:33.259552,221,1.12,1.9,30.51823
2026-03-24T14:36:33.271573,222,1.12,1.9,30.51823
2026-03-24T14:36:33.319921,221,1.12,1.9,30.51823
2026-03-24T14:36:33.337946,223,1.12,1.9,30.51823
2026-03-24T14:36:33.349881,221,1.12,1.91,30.38682
2026-03-24T14:36:33.361647,220,1.11,1.91,30.16309
2026-03-24T14:36:33.373523,217,1.11,1.91,30.16309
2026-03-24T14:36:33.421687,226,1.11,1.91,30.16309
2026-03-24T14:36:33.433705,222,1.11,1.91,30.16309
2026-03-24T14:36:33.451590,219,1.11,1.92,30.03328
2026-03-24T14:36:33.463575,221,1.1,1.92,29.80911
2026-03-24T14:36:33.475488,218,1.1,1.92,29.80911
2026-03-24T14:36:33.523602,219,1.1,1.92,29.80911
2026-03-24T14:36:33.535595,216,1.08,1.92,29.35775
2026-03-24T14:36:33.547688,221,1.06,1.92,28.90236
2026-03-24T14:36:33.565706,222,1.06,1.92,28.90236
2026-03-24T14:36:33.577557,220,1.06,1.92,28.90236
2026-03-24T14:36:33.625715,221,1.05,1.93,28.54802
2026-03-24T14:36:33.637597,221,1.04,1.93,28.31846
2026-03-24T14:36:33.649723,219,1.04,1.93,28.31846
2026-03-24T14:36:33.661740,224,1.04,1.93,28.31846
2026-03-24T14:36:37.057952,221,1.06,1.94,28.65183
2026-03-24T14:36:37.069924,216,1.06,1.94,28.65183
2026-03-24T14:36:37.082301,223,1.06,1.94,28.65183
2026-03-24T14:36:37.099941,222,1.06,1.94,28.65183
2026-03-24T14:36:37.111920,219,1.06,1.94,28.65183
2026-03-24T14:36:37.160024,221,1.06,1.94,28.65183
2026-03-24T14:36:37.171991,221,1.06,1.94,28.65183
2026-03-24T14:36:37.183960,221,1.06,1.94,28.65183
2026-03-24T14:36:37.195963,218,1.06,1.94,28.65183
2026-03-24T14:36:37.214092,221,1.06,1.93,28.77659
2026-03-24T14:36:37.262018,220,1.06,1.93,28.77659
2026-03-24T14:36:37.273934,221,1.08,1.93,29.23074
2026-03-24T14:36:37.285927,225,1.06,1.94,28.65183
2026-03-24T14:36:37.298258,221,1.06,1.94,28.65183
2026-03-24T14:36:37.310109,224,1.06,1.94,28.65183
2026-03-24T14:36:37.363967,222,1.08,1.93,29.23074
2026-03-24T14:36:37.376024,218,1.08,1.93,29.23074
2026-03-24T14:36:37.388044,220,1.06,1.93,28.77659
2026-03-24T14:36:37.399941,217,1.06,1.93,28.77659
2026-03-24T14:36:37.411994,223,1.06,1.94,28.65183
2026-03-24T14:36:37.459991,218,1.06,1.94,28.65183
2026-03-24T14:36:37.477961,224,1.06,1.94,28.65183
2026-03-24T14:36:37.489895,222,1.06,1.94,28.65183
2026-03-24T14:36:37.502112,222,1.08,1.93,29.23074
2026-03-24T14:36:37.513969,220,1.08,1.93,29.23074
2026-03-24T14:36:37.561974,219,1.08,1.92,29.35775
2026-03-24T14:36:37.573931,220,1.09,1.92,29.58394
2026-03-24T14:36:37.592031,219,1.1,1.92,29.80911
2026-03-24T14:36:37.603906,218,1.1,1.92,29.80911
2026-03-24T14:36:37.616113,222,1.09,1.92,29.58394
2026-03-24T14:36:37.663995,221,1.09,1.92,29.58394
2026-03-24T14:36:37.676039,222,1.09,1.92,29.58394
2026-03-24T14:36:37.687974,218,1.09,1.92,29.58394
2026-03-24T14:36:37.705982,223,1.09,1.92,29.58394
2026-03-24T14:36:37.717927,222,1.09,1.92,29.58394
2026-03-24T14:36:37.766004,222,1.09,1.93,29.45632
2026-03-24T14:36:37.777918,219,1.09,1.93,29.45632
2026-03-24T14:36:37.789962,219,1.09,1.92,29.58394
2026-03-24T14:36:37.801898,219,1.09,1.92,29.58394
2026-03-24T14:36:37.819844,218,1.09,1.92,29.58394
2026-03-24T14:36:37.867847,219,1.09,1.92,29.58394
2026-03-24T14:36:37.879674,223,1.09,1.93,29.45632
2026-03-24T14:36:37.891959,220,1.09,1.93,29.45632
2026-03-24T14:36:37.904009,223,1.09,1.93,29.45632
2026-03-24T14:36:37.915999,216,1.09,1.92,29.58394
2026-03-24T14:36:37.970067,221,1.09,1.92,29.58394
2026-03-24T14:36:37.982043,218,1.09,1.93,29.45632
2026-03-24T14:36:37.994137,219,1.09,1.92,29.58394
2026-03-24T14:36:38.006272,217,1.09,1.92,29.58394
2026-03-24T14:36:38.017944,221,1.09,1.92,29.58394
2026-03-24T14:36:38.066139,225,1.09,1.92,29.58394
2026-03-24T14:36:38.084129,222,1.09,1.92,29.58394
2026-03-24T14:36:38.095932,219,1.09,1.92,29.58394
2026-03-24T14:36:38.108369,221,1.08,1.93,29.23074
2026-03-24T14:36:38.119950,219,1.06,1.93,28.77659
2026-03-24T14:36:38.167981,220,1.06,1.93,28.77659
2026-03-24T14:36:38.179833,217,1.06,1.93,28.77659
2026-03-24T14:36:38.197772,219,1.06,1.94,28.65183
2026-03-24T14:36:38.209834,220,1.06,1.94,28.65183
2026-03-24T14:36:38.221802,219,1.06,1.94,28.65183
2026-03-24T14:36:38.269896,219,1.06,1.94,28.65183
2026-03-24T14:36:38.281983,221,1.05,1.94,28.4239
2026-03-24T14:36:38.294086,219,1.05,1.94,28.4239
2026-03-24T14:36:38.311816,222,1.05,1.93,28.54802
2026-03-24T14:36:38.323592,220,1.04,1.94,28.19498
2026-03-24T14:36:38.371687,220,1.05,1.93,28.54802
2026-03-24T14:36:38.383710,218,1.04,1.94,28.19498
2026-03-24T14:36:38.395775,219,1.04,1.94,28.19498
2026-03-24T14:36:38.407839,219,1.04,1.94,28.19498
2026-03-24T14:36:38.425812,218,1.03,1.95,27.84324
2026-03-24T14:36:38.473582,220,1.04,1.94,28.19498
2026-03-24T14:36:38.485750,217,1.04,1.94,28.19498
2026-03-24T14:36:38.497570,222,1.03,1.95,27.84324
2026-03-24T14:36:38.509582,221,1.03,1.95,27.84324
2026-03-24T14:36:38.521720,221,1.03,1.95,27.84324
2026-03-24T14:36:38.575839,220,1.03,1.95,27.84324
2026-03-24T14:36:38.587838,219,1.04,1.94,28.19498
2026-03-24T14:36:38.599773,220,1.04,1.94,28.19498
2026-03-24T14:36:38.611656,219,1.04,1.94,28.19498
2026-03-24T14:36:38.623625,220,1.04,1.93,28.31846
2026-03-24T14:36:38.671714,223,1.04,1.93,28.31846
2026-03-24T14:36:38.689727,221,1.04,1.93,28.31846
2026-03-24T14:36:38.701671,220,1.04,1.93,28.31846
2026-03-24T14:36:38.713698,218,1.04,1.93,28.31846
2026-03-24T14:36:38.725679,220,1.05,1.92,28.67315
2026-03-24T14:36:38.773732,220,1.05,1.92,28.67315
2026-03-24T14:36:38.785968,225,1.05,1.92,28.67315
2026-03-24T14:36:38.803765,219,1.06,1.92,28.90236
2026-03-24T14:36:38.815893,219,1.06,1.92,28.90236
2026-03-24T14:36:38.827826,221,1.07,1.92,29.13056
2026-03-24T14:36:42.272310,220,1.07,1.92,29.13056
2026-03-24T14:36:42.284200,215,1.07,1.92,29.13056
2026-03-24T14:36:42.296195,221,1.07,1.92,29.13056
2026-03-24T14:36:42.314180,223,1.07,1.92,29.13056
2026-03-24T14:36:42.361967,220,1.07,1.92,29.13056
2026-03-24T14:36:42.373817,219,1.07,1.92,29.13056
2026-03-24T14:36:42.386031,220,1.06,1.92,28.90236
2026-03-24T14:36:42.397828,217,1.06,1.92,28.90236
2026-03-24T14:36:42.409928,223,1.06,1.92,28.90236
2026-03-24T14:36:42.463809,222,1.06,1.92,28.90236
2026-03-24T14:36:42.476069,223,1.06,1.92,28.90236
2026-03-24T14:36:42.488033,221,1.06,1.92,28.90236
2026-03-24T14:36:42.500326,222,1.06,1.92,28.90236
2026-03-24T14:36:42.512217,221,1.06,1.92,28.90236
2026-03-24T14:36:42.560198,220,1.06,1.92,28.90236
2026-03-24T14:36:42.578181,218,1.06,1.92,28.90236
2026-03-24T14:36:42.590166,218,1.06,1.93,28.77659
2026-03-24T14:36:42.602252,219,1.06,1.92,28.90236
2026-03-24T14:36:42.613979,218,1.06,1.92,28.90236
2026-03-24T14:36:42.662362,218,1.06,1.92,28.90236
2026-03-24T14:36:42.674300,219,1.06,1.93,28.77659
2026-03-24T14:36:42.692379,226,1.06,1.93,28.77659
2026-03-24T14:36:42.704324,219,1.06,1.93,28.77659
2026-03-24T14:36:42.716337,224,1.06,1.93,28.77659
2026-03-24T14:36:42.764244,220,1.06,1.93,28.77659
2026-03-24T14:36:42.776125,219,1.06,1.93,28.77659
2026-03-24T14:36:42.788135,223,1.06,1.93,28.77659
2026-03-24T14:36:42.806116,223,1.06,1.93,28.77659
2026-03-24T14:36:42.818353,224,1.06,1.93,28.77659
2026-03-24T14:36:42.866034,218,1.06,1.93,28.77659
2026-03-24T14:36:42.877807,222,1.06,1.94,28.65183
2026-03-24T14:36:42.889933,221,1.06,1.94,28.65183
2026-03-24T14:36:42.901770,219,1.06,1.93,28.77659
2026-03-24T14:36:42.919751,220,1.06,1.93,28.77659
