timestamp,distance_raw_m,x_m,y_m,angle_deg
2026-03-24T15:08:53.323359,347,-0.08,3.43,-1.3361
2026-03-24T15:08:54.284024,344,-0.14,3.43,-2.33731
2026-03-24T15:08:54.355606,340,-0.14,3.43,-2.33731
2026-03-24T15:08:54.367746,344,-0.14,3.43,-2.33731
2026-03-24T15:08:54.385295,344,-0.14,3.43,-2.33731
2026-03-24T15:08:54.481306,344,-0.11,3.43,-1.83684
2026-03-24T15:08:54.559440,342,-0.08,3.43,-1.3361
2026-03-24T15:08:54.571545,345,-0.07,3.43,-1.16914
2026-03-24T15:08:54.649401,342,-0.03,3.43,-0.50112
2026-03-24T15:08:54.763416,345,-0.06,3.42,-1.00509
2026-03-24T15:08:54.835585,344,-0.08,3.43,-1.3361
2026-03-24T15:08:54.859431,342,-0.08,3.42,-1.34001
2026-03-24T15:08:54.991289,341,-0.12,3.42,-2.00955
2026-03-24T15:08:55.075423,344,-0.08,3.42,-1.34001
2026-03-24T15:08:55.105479,342,-0.08,3.42,-1.34001
2026-03-24T15:08:55.213576,346,-0.08,3.42,-1.34001
2026-03-24T15:08:55.393295,338,-0.08,3.42,-1.34001
2026-03-24T15:08:55.429458,339,-0.1,3.42,-1.67484
2026-03-24T15:08:55.495467,343,-0.1,3.42,-1.67484
2026-03-24T15:08:55.531669,341,-0.1,3.42,-1.67484
2026-03-24T15:08:55.705228,343,-0.1,3.42,-1.67484
2026-03-24T15:08:55.747579,344,-0.11,3.42,-1.84221
2026-03-24T15:08:56.173783,343,-0.18,3.42,-3.01279
2026-03-24T15:08:56.251297,343,-0.16,3.42,-2.67855
2026-03-24T15:08:56.401306,341,-0.22,3.42,-3.68062
2026-03-24T15:08:59.899423,344,-0.13,3.42,-2.17686
2026-03-24T15:08:59.977529,342,-0.13,3.43,-2.17052
2026-03-24T15:08:59.989462,343,-0.13,3.43,-2.17052
2026-03-24T15:09:00.001402,343,-0.13,3.43,-2.17052
2026-03-24T15:09:00.079511,341,-0.13,3.42,-2.17686
2026-03-24T15:09:00.205468,345,-0.17,3.42,-2.84569
2026-03-24T15:09:00.391469,344,-0.18,3.42,-3.01279
2026-03-24T15:09:00.421350,341,-0.14,3.42,-2.34413
2026-03-24T15:09:00.481525,343,-0.12,3.42,-2.00955
2026-03-24T15:09:00.595511,347,-0.11,3.42,-1.84221
2026-03-24T15:09:00.721472,343,-0.15,3.43,-2.50405
2026-03-24T15:09:00.745634,345,-0.15,3.43,-2.50405
2026-03-24T15:09:01.063288,341,-0.1,3.43,-1.66996
2026-03-24T15:09:01.147560,340,-0.1,3.43,-1.66996
2026-03-24T15:09:01.351914,341,-0.11,3.42,-1.84221
2026-03-24T15:09:01.363334,340,-0.11,3.42,-1.84221
2026-03-24T15:09:01.417318,341,-0.09,3.42,-1.50744
2026-03-24T15:09:01.465382,343,-0.09,3.42,-1.50744
2026-03-24T15:09:01.579328,346,-0.09,3.42,-1.50744
2026-03-24T15:09:01.693759,344,-0.15,3.42,-2.51136
2026-03-24T15:09:01.843425,344,-0.15,3.43,-2.50405
2026-03-24T15:09:01.958075,341,-0.15,3.42,-2.51136
2026-03-24T15:09:03.811572,345,-0.07,3.43,-1.16914
2026-03-24T15:09:03.859543,342,-0.02,3.43,-0.33408
2026-03-24T15:09:04.153338,342,-0.08,3.42,-1.34001
2026-03-24T15:09:04.165339,341,-0.08,3.42,-1.34001
2026-03-24T15:09:05.197556,342,-0.08,3.42,-1.34001
2026-03-24T15:09:05.221967,341,-0.08,3.42,-1.34001
2026-03-24T15:09:05.599552,345,-0.1,3.42,-1.67484
2026-03-24T15:09:05.749456,344,-0.1,3.43,-1.66996
2026-03-24T15:09:05.815627,345,-0.11,3.43,-1.83684
2026-03-24T15:09:05.827443,345,-0.11,3.44,-1.83151
2026-03-24T15:09:05.965485,347,-0.13,3.44,-2.16422
2026-03-24T15:09:06.055483,343,-0.11,3.43,-1.83684
2026-03-24T15:09:06.067507,343,-0.11,3.43,-1.83684
2026-03-24T15:09:06.091648,343,-0.11,3.43,-1.83684
2026-03-24T15:09:06.169408,345,-0.1,3.43,-1.66996
2026-03-24T15:09:06.193878,342,-0.1,3.43,-1.66996
2026-03-24T15:09:06.283827,341,-0.14,3.43,-2.33731
2026-03-24T15:09:06.373752,342,-0.13,3.43,-2.17052
2026-03-24T15:09:06.421674,342,-0.1,3.43,-1.66996
2026-03-24T15:09:06.523593,342,-0.08,3.43,-1.3361
2026-03-24T15:09:06.613756,340,-0.08,3.42,-1.34001
2026-03-24T15:09:06.751974,340,-0.08,3.42,-1.34001
2026-03-24T15:09:06.853350,340,-0.08,3.42,-1.34001
2026-03-24T15:09:06.865387,343,-0.08,3.42,-1.34001
2026-03-24T15:09:06.925423,345,-0.08,3.42,-1.34001
2026-03-24T15:09:06.961680,346,-0.08,3.42,-1.34001
2026-03-24T15:09:06.979771,342,-0.09,3.42,-1.50744
2026-03-24T15:09:07.051826,343,-0.08,3.42,-1.34001
2026-03-24T15:09:07.075781,343,-0.08,3.42,-1.34001
2026-03-24T15:09:07.213534,341,-0.09,3.42,-1.50744
2026-03-24T15:09:07.405536,343,-0.12,3.43,-2.0037
2026-03-24T15:09:07.441835,341,-0.1,3.43,-1.66996
2026-03-24T15:09:07.771852,343,-0.12,3.43,-2.0037
2026-03-24T15:09:08.011790,343,-0.09,3.43,-1.50304
2026-03-24T15:09:09.889412,342,-0.09,3.43,-1.50304
2026-03-24T15:09:09.943446,342,-0.09,3.43,-1.50304
2026-03-24T15:09:11.251675,346,-0.13,3.42,-2.17686
2026-03-24T15:09:11.275521,345,-0.13,3.42,-2.17686
2026-03-24T15:09:11.353435,344,-0.13,3.42,-2.17686
2026-03-24T15:09:11.467901,344,-0.11,3.43,-1.83684
2026-03-24T15:09:11.504186,342,-0.13,3.43,-2.17052
2026-03-24T15:09:11.743642,345,-0.08,3.43,-1.3361
2026-03-24T15:09:11.869614,344,-0.12,3.43,-2.0037
2026-03-24T15:09:11.881426,345,-0.09,3.43,-1.50304
2026-03-24T15:09:11.953454,339,-0.09,3.43,-1.50304
2026-03-24T15:09:12.055414,344,-0.11,3.43,-1.83684
2026-03-24T15:09:12.433580,347,-0.15,3.42,-2.51136
2026-03-24T15:09:12.457478,342,-0.13,3.42,-2.17686
2026-03-24T15:09:12.571504,345,-0.11,3.42,-1.84221
2026-03-24T15:09:12.583954,342,-0.11,3.42,-1.84221
2026-03-24T15:09:12.673721,345,-0.11,3.42,-1.84221
2026-03-24T15:09:12.913616,343,-0.11,3.42,-1.84221
2026-03-24T15:09:13.003945,343,-0.11,3.42,-1.84221
2026-03-24T15:09:13.129868,343,-0.15,3.43,-2.50405
2026-03-24T15:09:13.267430,345,-0.13,3.43,-2.17052
2026-03-24T15:09:13.291542,342,-0.11,3.43,-1.83684
2026-03-24T15:09:13.393455,346,-0.14,3.43,-2.33731
2026-03-24T15:09:13.459578,342,-0.12,3.43,-2.0037
2026-03-24T15:09:13.585358,342,-0.12,3.42,-2.00955
2026-03-24T15:09:15.373563,346,-0.09,3.42,-1.50744
2026-03-24T15:09:15.403589,345,-0.09,3.42,-1.50744
2026-03-24T15:09:15.463593,346,-0.08,3.42,-1.34001
2026-03-24T15:09:15.967549,343,-0.08,3.42,-1.34001
2026-03-24T15:09:15.979637,341,-0.08,3.42,-1.34001
2026-03-24T15:09:16.009671,342,-0.08,3.42,-1.34001
2026-03-24T15:09:16.021626,341,-0.08,3.42,-1.34001
2026-03-24T15:09:16.123641,342,-0.06,3.42,-1.00509
2026-03-24T15:09:16.183531,345,-0.06,3.42,-1.00509
2026-03-24T15:09:16.207666,346,-0.02,3.42,-0.33506
2026-03-24T15:09:16.237388,341,-0.02,3.42,-0.33506
2026-03-24T15:09:16.423710,346,-0.02,3.42,-0.33506
2026-03-24T15:09:16.435784,342,-0.01,3.42,-0.16753
2026-03-24T15:09:16.627562,340,-0.06,3.42,-1.00509
2026-03-24T15:09:17.167539,341,-0.16,3.42,-2.67855
2026-03-24T15:09:17.233752,341,-0.14,3.42,-2.34413
2026-03-24T15:09:17.293757,342,-0.15,3.42,-2.51136
2026-03-24T15:09:17.647616,342,-0.12,3.42,-2.00955
2026-03-24T15:09:17.689468,343,-0.12,3.43,-2.0037
2026-03-24T15:09:17.803565,341,-0.15,3.42,-2.51136
2026-03-24T15:09:18.307609,345,-0.19,3.42,-3.17983
2026-03-24T15:09:18.547675,346,-0.16,3.43,-2.67075
2026-03-24T15:09:19.087481,345,-0.19,3.42,-3.17983
2026-03-24T15:09:20.239641,342,-0.09,3.42,-1.50744
2026-03-24T15:09:20.479634,344,-0.09,3.43,-1.50304
2026-03-24T15:09:20.551637,341,-0.09,3.43,-1.50304
2026-03-24T15:09:20.641508,344,-0.08,3.43,-1.3361
2026-03-24T15:09:22.399550,340,-0.08,3.42,-1.34001
2026-03-24T15:09:22.573534,347,-0.08,3.43,-1.3361
2026-03-24T15:09:22.801664,345,-0.13,3.43,-2.17052
2026-03-24T15:09:22.825677,344,-0.12,3.43,-2.0037
2026-03-24T15:09:22.873656,344,-0.1,3.43,-1.66996
2026-03-24T15:09:22.891629,344,-0.1,3.43,-1.66996
2026-03-24T15:09:22.987456,345,-0.12,3.43,-2.0037
2026-03-24T15:09:23.167421,343,-0.14,3.43,-2.33731
2026-03-24T15:09:23.329575,347,-0.13,3.42,-2.17686
2026-03-24T15:09:23.359658,344,-0.11,3.42,-1.84221
2026-03-24T15:09:23.443703,345,-0.11,3.42,-1.84221
2026-03-24T15:09:23.533550,340,-0.11,3.42,-1.84221
2026-03-24T15:09:23.593481,342,-0.11,3.42,-1.84221
2026-03-24T15:09:23.725653,343,-0.1,3.43,-1.66996
2026-03-24T15:09:23.737727,342,-0.1,3.43,-1.66996
2026-03-24T15:09:23.809963,340,-0.09,3.43,-1.50304
2026-03-24T15:09:23.863476,341,-0.09,3.43,-1.50304
2026-03-24T15:09:23.947731,341,-0.09,3.43,-1.50304
2026-03-24T15:09:23.959656,345,-0.09,3.43,-1.50304
2026-03-24T15:09:24.037677,344,-0.1,3.43,-1.66996
2026-03-24T15:09:24.139556,341,-0.1,3.42,-1.67484
2026-03-24T15:09:24.205684,345,-0.1,3.42,-1.67484
2026-03-24T15:09:24.277709,345,-0.1,3.43,-1.66996
2026-03-24T15:09:24.289546,341,-0.1,3.42,-1.67484
2026-03-24T15:09:24.301658,344,-0.1,3.42,-1.67484
2026-03-24T15:09:24.691591,346,-0.16,3.42,-2.67855
2026-03-24T15:09:24.781519,340,-0.17,3.42,-2.84569
2026-03-24T15:09:24.943816,343,-0.19,3.42,-3.17983
2026-03-24T15:09:25.687611,343,-0.09,3.42,-1.50744
2026-03-24T15:09:25.891703,344,-0.07,3.43,-1.16914
2026-03-24T15:09:26.155753,344,-0.07,3.42,-1.17256
2026-03-24T15:09:26.245655,342,-0.06,3.42,-1.00509
2026-03-24T15:09:26.269701,341,-0.07,3.42,-1.17256
2026-03-24T15:09:26.281348,344,-0.06,3.42,-1.00509
2026-03-24T15:09:26.371962,348,-0.05,3.42,-0.8376
2026-03-24T15:09:26.575792,342,-0.09,3.42,-1.50744
2026-03-24T15:09:28.352050,344,-0.15,3.43,-2.50405
2026-03-24T15:09:28.495695,342,-0.16,3.42,-2.67855
2026-03-24T15:09:28.507666,342,-0.15,3.42,-2.51136
2026-03-24T15:09:28.579885,341,-0.15,3.42,-2.51136
2026-03-24T15:09:28.873680,341,-0.2,3.42,-3.34682
2026-03-24T15:09:29.059684,341,-0.16,3.42,-2.67855
2026-03-24T15:09:29.107779,345,-0.16,3.42,-2.67855
2026-03-24T15:09:29.137767,346,-0.16,3.42,-2.67855
2026-03-24T15:09:29.150271,344,-0.16,3.42,-2.67855
2026-03-24T15:09:29.209833,343,-0.16,3.42,-2.67855
2026-03-24T15:09:29.240306,341,-0.18,3.42,-3.01279
2026-03-24T15:09:29.251694,344,-0.18,3.42,-3.01279
2026-03-24T15:09:29.335640,344,-0.16,3.42,-2.67855
2026-03-24T15:09:29.377906,341,-0.15,3.42,-2.51136
2026-03-24T15:09:29.467950,341,-0.11,3.42,-1.84221
2026-03-24T15:09:29.563930,341,-0.13,3.42,-2.17686
2026-03-24T15:09:29.605734,342,-0.08,3.42,-1.34001
2026-03-24T15:09:29.617661,345,-0.08,3.42,-1.34001
2026-03-24T15:09:29.720051,341,-0.13,3.42,-2.17686
2026-03-24T15:09:29.767569,342,-0.13,3.42,-2.17686
2026-03-24T15:09:29.893565,342,-0.15,3.42,-2.51136
2026-03-24T15:09:30.097622,345,-0.18,3.42,-3.01279
2026-03-24T15:09:30.151555,341,-0.18,3.42,-3.01279
2026-03-24T15:09:30.247607,344,-0.22,3.42,-3.68062
2026-03-24T15:09:30.301673,344,-0.22,3.42,-3.68062
2026-03-24T15:09:30.313767,342,-0.19,3.42,-3.17983
2026-03-24T15:09:31.753461,343,-0.08,3.42,-1.34001
2026-03-24T15:09:31.777642,346,-0.08,3.42,-1.34001
2026-03-24T15:09:31.789625,341,-0.08,3.42,-1.34001
2026-03-24T15:09:31.993854,344,-0.06,3.43,-1.00216
2026-03-24T15:09:32.119663,346,-0.06,3.43,-1.00216
2026-03-24T15:09:32.233902,342,-0.07,3.43,-1.16914
2026-03-24T15:09:32.317942,340,-0.07,3.43,-1.16914
2026-03-24T15:09:32.443624,340,-0.08,3.43,-1.3361
2026-03-24T15:09:32.461538,344,-0.07,3.43,-1.16914
2026-03-24T15:09:33.403561,345,-0.04,3.43,-0.66814
2026-03-24T15:09:33.433609,345,-0.04,3.42,-0.6701
2026-03-24T15:09:33.445722,345,-0.01,3.42,-0.16753
2026-03-24T15:09:33.493607,347,-0.01,3.42,-0.16753
2026-03-24T15:09:33.571809,342,0.0,3.42,0.0
2026-03-24T15:09:33.583721,343,0.0,3.43,0.0
2026-03-24T15:09:33.643757,341,0.0,3.42,0.0
2026-03-24T15:09:33.655803,343,0.0,3.43,0.0
2026-03-24T15:09:33.823760,343,-0.01,3.42,-0.16753
2026-03-24T15:09:33.907876,345,-0.01,3.42,-0.16753
2026-03-24T15:09:33.937829,345,-0.02,3.42,-0.33506
2026-03-24T15:09:33.985724,346,-0.02,3.43,-0.33408
2026-03-24T15:09:34.021758,341,-0.04,3.42,-0.6701
2026-03-24T15:09:34.111850,340,-0.11,3.43,-1.83684
2026-03-24T15:09:34.147760,345,-0.18,3.43,-3.00402
2026-03-24T15:09:34.201722,343,-0.18,3.43,-3.00402
2026-03-24T15:09:34.225823,345,-0.18,3.43,-3.00402
2026-03-24T15:09:34.297633,341,-0.21,3.42,-3.51375
2026-03-24T15:09:34.339661,345,-0.21,3.43,-3.50353
2026-03-24T15:09:34.465668,341,-0.14,3.43,-2.33731
2026-03-24T15:09:34.555782,342,-0.13,3.42,-2.17686
2026-03-24T15:09:34.615836,344,-0.13,3.42,-2.17686
2026-03-24T15:09:34.982122,344,-0.09,3.42,-1.50744
2026-03-24T15:09:35.084077,344,-0.1,3.42,-1.67484
2026-03-24T15:09:35.096059,342,-0.09,3.42,-1.50744
2026-03-24T15:09:35.209975,342,-0.08,3.42,-1.34001
2026-03-24T15:09:35.221787,347,-0.08,3.42,-1.34001
2026-03-24T15:09:35.233693,340,-0.08,3.42,-1.34001
2026-03-24T15:09:35.311788,346,-0.08,3.42,-1.34001
2026-03-24T15:09:35.419867,344,-0.08,3.42,-1.34001
2026-03-24T15:09:35.437827,341,-0.08,3.42,-1.34001
2026-03-24T15:09:35.864069,343,-0.14,3.42,-2.34413
2026-03-24T15:09:35.876002,340,-0.14,3.42,-2.34413
2026-03-24T15:09:36.091754,345,-0.16,3.42,-2.67855
2026-03-24T15:09:36.139717,345,-0.16,3.42,-2.67855
2026-03-24T15:09:36.181754,345,-0.15,3.42,-2.51136
2026-03-24T15:09:36.193553,344,-0.14,3.42,-2.34413
2026-03-24T15:09:36.469809,342,-0.08,3.43,-1.3361
2026-03-24T15:09:36.901768,340,-0.09,3.43,-1.50304
2026-03-24T15:09:36.913793,345,-0.08,3.43,-1.3361
2026-03-24T15:09:39.655849,341,-0.07,3.42,-1.17256
2026-03-24T15:09:39.800075,341,-0.07,3.42,-1.17256
2026-03-24T15:09:39.848232,345,-0.07,3.42,-1.17256
2026-03-24T15:09:39.871856,346,-0.09,3.42,-1.50744
2026-03-24T15:09:39.883718,342,-0.09,3.42,-1.50744
2026-03-24T15:09:39.895806,341,-0.09,3.42,-1.50744
2026-03-24T15:09:39.962035,342,-0.09,3.42,-1.50744
2026-03-24T15:09:39.973821,343,-0.09,3.42,-1.50744
2026-03-24T15:09:39.997703,344,-0.09,3.42,-1.50744
2026-03-24T15:09:40.045967,341,-0.09,3.42,-1.50744
2026-03-24T15:09:40.328251,341,-0.12,3.42,-2.00955
2026-03-24T15:09:40.388171,341,-0.12,3.42,-2.00955
2026-03-24T15:09:40.400027,346,-0.12,3.42,-2.00955
2026-03-24T15:09:40.430157,342,-0.12,3.42,-2.00955
2026-03-24T15:09:40.592259,344,-0.07,3.43,-1.16914
2026-03-24T15:09:40.616093,344,-0.06,3.43,-1.00216
2026-03-24T15:09:40.646128,344,-0.05,3.43,-0.83516
2026-03-24T15:09:40.730091,341,-0.02,3.43,-0.33408
2026-03-24T15:09:40.742123,348,-0.04,3.43,-0.66814
2026-03-24T15:09:40.855935,343,-0.04,3.43,-0.66814
2026-03-24T15:09:40.922219,340,-0.02,3.43,-0.33408
2026-03-24T15:09:40.946023,342,-0.02,3.43,-0.33408
2026-03-24T15:09:41.035751,345,-0.04,3.43,-0.66814
2026-03-24T15:09:41.059709,342,-0.07,3.43,-1.16914
2026-03-24T15:09:41.131993,345,-0.07,3.42,-1.17256
2026-03-24T15:09:41.149715,341,-0.09,3.42,-1.50744
2026-03-24T15:09:41.162285,348,-0.09,3.42,-1.50744
2026-03-24T15:09:41.173808,342,-0.09,3.42,-1.50744
2026-03-24T15:09:41.185731,340,-0.09,3.42,-1.50744
2026-03-24T15:09:41.233761,347,-0.09,3.42,-1.50744
2026-03-24T15:09:41.347633,341,-0.1,3.42,-1.67484
2026-03-24T15:09:41.359682,345,-0.1,3.42,-1.67484
2026-03-24T15:09:41.539708,340,-0.09,3.42,-1.50744
2026-03-24T15:09:41.665748,340,-0.1,3.42,-1.67484
2026-03-24T15:09:41.689819,344,-0.09,3.43,-1.50304
2026-03-24T15:09:41.755827,345,-0.09,3.43,-1.50304
2026-03-24T15:09:41.791749,340,-0.12,3.43,-2.0037
2026-03-24T15:09:41.851655,346,-0.12,3.43,-2.0037
2026-03-24T15:09:43.711860,343,-0.08,3.42,-1.34001
2026-03-24T15:09:44.545723,341,-0.09,3.43,-1.50304
2026-03-24T15:09:44.557863,341,-0.06,3.43,-1.00216
2026-03-24T15:09:44.629891,346,-0.06,3.43,-1.00216
2026-03-24T15:09:44.971732,344,-0.06,3.43,-1.00216
2026-03-24T15:09:45.200101,342,-0.09,3.43,-1.50304
2026-03-24T15:09:45.337821,345,-0.13,3.43,-2.17052
2026-03-24T15:09:45.391719,343,-0.13,3.43,-2.17052
2026-03-24T15:09:45.439791,344,-0.11,3.43,-1.83684
2026-03-24T15:09:45.487741,345,-0.12,3.43,-2.0037
2026-03-24T15:09:45.517795,344,-0.12,3.43,-2.0037
2026-03-24T15:09:45.541888,342,-0.12,3.43,-2.0037
2026-03-24T15:09:45.667819,341,-0.13,3.43,-2.17052
2026-03-24T15:09:45.793663,343,-0.13,3.43,-2.17052
2026-03-24T15:09:45.895894,342,-0.14,3.43,-2.33731
2026-03-24T15:09:45.973866,342,-0.11,3.43,-1.83684
2026-03-24T15:09:46.124156,345,-0.15,3.43,-2.50405
2026-03-24T15:09:46.172326,343,-0.12,3.43,-2.0037
2026-03-24T15:09:46.285901,343,-0.11,3.43,-1.83684
2026-03-24T15:09:46.592372,342,-0.07,3.43,-1.16914
2026-03-24T15:09:46.652147,345,-0.06,3.43,-1.00216
2026-03-24T15:09:46.681923,344,-0.08,3.43,-1.3361
2026-03-24T15:09:46.753803,344,-0.04,3.43,-0.66814
2026-03-24T15:09:46.910032,341,-0.05,3.42,-0.8376
2026-03-24T15:09:46.957853,345,-0.03,3.42,-0.50258
2026-03-24T15:09:47.005859,342,-0.04,3.42,-0.6701
2026-03-24T15:09:47.047783,343,-0.03,3.42,-0.50258
2026-03-24T15:09:47.059862,346,-0.03,3.42,-0.50258
2026-03-24T15:09:47.107787,341,-0.03,3.42,-0.50258
2026-03-24T15:09:47.119766,344,-0.03,3.42,-0.50258
2026-03-24T15:09:47.209833,342,-0.04,3.42,-0.6701
2026-03-24T15:09:47.324149,343,-0.08,3.42,-1.34001
2026-03-24T15:09:47.348127,342,-0.09,3.42,-1.50744
2026-03-24T15:09:47.414084,340,-0.11,3.42,-1.84221
2026-03-24T15:09:47.437839,340,-0.11,3.42,-1.84221
2026-03-24T15:09:47.449733,343,-0.09,3.42,-1.50744
2026-03-24T15:09:47.510195,340,-0.09,3.42,-1.50744
2026-03-24T15:09:51.049679,340,-0.12,3.42,-2.00955
2026-03-24T15:09:51.121752,345,-0.14,3.42,-2.34413
2026-03-24T15:09:51.133836,342,-0.14,3.42,-2.34413
2026-03-24T15:09:51.223774,341,-0.12,3.42,-2.00955
2026-03-24T15:09:51.247918,343,-0.11,3.42,-1.84221
2026-03-24T15:09:51.349748,347,-0.12,3.42,-2.00955
2026-03-24T15:09:51.451848,341,-0.12,3.42,-2.00955
2026-03-24T15:09:51.463870,343,-0.12,3.42,-2.00955
2026-03-24T15:09:51.667815,340,-0.11,3.43,-1.83684
2026-03-24T15:09:51.727807,344,-0.11,3.43,-1.83684
2026-03-24T15:09:51.763728,346,-0.11,3.43,-1.83684
2026-03-24T15:09:51.955951,342,-0.12,3.43,-2.0037
2026-03-24T15:09:51.967821,346,-0.1,3.43,-1.66996
2026-03-24T15:09:52.045922,341,-0.1,3.42,-1.67484
2026-03-24T15:09:52.081880,342,-0.08,3.43,-1.3361
2026-03-24T15:09:52.183857,346,-0.13,3.43,-2.17052
2026-03-24T15:09:52.394048,344,-0.14,3.42,-2.34413
2026-03-24T15:09:52.406096,341,-0.14,3.42,-2.34413
2026-03-24T15:09:52.484010,346,-0.13,3.42,-2.17686
2026-03-24T15:09:52.520040,346,-0.13,3.43,-2.17052
2026-03-24T15:09:52.622114,344,-0.13,3.42,-2.17686
2026-03-24T15:09:52.735874,346,-0.14,3.42,-2.34413
2026-03-24T15:09:52.861862,345,-0.13,3.42,-2.17686
2026-03-24T15:09:52.940014,342,-0.13,3.42,-2.17686
2026-03-24T15:09:54.907897,341,-0.09,3.42,-1.50744
2026-03-24T15:09:56.270158,345,-0.08,3.43,-1.3361
